Enrichr_Libraries_Most_Popular_Genes
Wnt Signaling Pathway and Pluripotency WP399	23/102	6.913232e-07	4.078807e-05	0	0	3.140532	44.54737	WNT10B;WNT2B;FZD4;WNT3A;PRKCD;FZD6;WNT7A;ZBTB33;AXIN2;PPP2R5C;NKD1;LRP6;FOSL1;MAPK9;CCND3;CCND2;CCND1;PPP2R1B;APC;PPP2R1A;MAP3K7;WNT4;PAFAH1B1
Epithelial to mesenchymal transition in colorectal cancer WP4239	30/159	9.293337e-07	4.873839e-05	0	0	2.627845	36.49760	NOTCH2;NRP2;WNT2B;EIF5A2;PIK3R1;CLDN2;RBPJ;NR2C2;DLL1;LRP6;DLL4;MAPK8;AKT3;MAP2K6;WNT4;MAP2K3;SUZ12;WNT10B;MAP2K1;FZD4;WNT3A;EED;FZD6;WNT7A;LATS2;TRAF6;CLDN12;KRAS;RAF1;SOS2
Signaling Pathways in Glioblastoma WP2261	20/82	9.739205e-07	4.596905e-05	0	0	3.396970	47.02064	MAP2K3;MAP2K1;IRS1;PRKCD;PTEN;TSC1;PIK3R1;PIK3C2A;FOXO1;IGF1R;CCND2;CDK6;CCND1;CCNE1;AKT3;NF1;KRAS;RAF1;MAP2K6;FGFR1


KEGG_2019_Human
mTOR signaling pathway	41/152	6.433609e-14	1.981552e-11	0	0	3.756781	114.11092	PRKAA1;SEH1L;WNT2B;CAB39;IRS1;PTEN;PIK3R1;IGF1R;LRP6;IKBKB;RPS6KA3;FLCN;RPS6KA6;DEPTOR;AKT3;SESN2;GRB10;RICTOR;FNIP2;EIF4E;EIF4B;WNT4;WNT10B;MAP2K1;CHUK;FZD4;WNT3A;INSR;STRADB;FZD6;WNT7A;TSC1;IGF1;RRAGA;RPS6KB1;ATP6V1B2;KRAS;RAF1;SGK1;SOS2;LAMTOR3
Autophagy	31/128	1.341041e-09	2.065202e-07	0	0	3.373085	 68.91152	PRKAA1;MTMR3;STX17;IRS1;ITPR1;PTEN;PIK3R1;MTMR4;IGF1R;MAPK9;MAPK8;DEPTOR;LAMP2;AKT3;MAP3K7;GABARAPL1;MAP2K1;ATG9A;PRKCD;TSC1;WIPI2;ATG14;ATG13;VAMP8;RRAGA;MRAS;RPS6KB1;TRAF6;BCL2;KRAS;RAF1
MAPK signaling pathway	52/295	1.361590e-09	1.397899e-07	0	0	2.455030	 50.11850	PTPRR;CSF1;FLT3;FGF1;FGF2;CRKL;IGF1R;ELK4;IKBKB;RPS6KA3;RPS6KA6;FGF7;FGF9;AKT3;MAP3K7;MAP3K4;MAP2K3;MAP2K1;CHUK;CACNA2D1;DUSP9;CDC25B;PPM1A;MRAS;CACNB4;TRAF6;RAPGEF2;RAF1;SOS2;CACNA1E;CDC42;CACNA1I;MAPK9;MAPK8;MKNK1;GNA12;MAP2K6;HSPA8;NTRK2;BDNF;INSR;NFATC3;IGF1;VEGFA;TAOK1;FGF18;NF1;KRAS;FGFR4;MAP3K13;LAMTOR3;FGFR1
Breast cancer	33/147	3.192077e-09	2.457899e-07	0	0	3.126599	 61.16438	NOTCH2;WNT2B;PTEN;PIK3R1;FGF1;FGF2;DLL1;IGF1R;LRP6;DLL4;FGF7;CCND1;FGF9;AKT3;E2F3;WNT4;WNT10B;MAP2K1;FZD4;WNT3A;FZD6;WNT7A;IGF1;AXIN2;ESR2;CDK6;APC;RPS6KB1;FGF18;KRAS;RAF1;SOS2;FGFR1
Pathways in cancer	75/530	1.147497e-08	7.068585e-07	0	0	1.970883	 36.03385	RET;WNT2B;FLT3;PTEN;LAMC1;FGF1;FGF2;CRKL;IGF1R;IKBKB;FGF7;EDNRA;CCND3;CCND2;FGF9;CCND1;RASSF5;AKT3;PIM1;MAP2K1;ARHGEF12;CHUK;ITGA2;AXIN2;RUNX1;BCR;TRAF3;CCNE1;TRAF6;RARB;RAF1;SOS2;NOTCH2;ROCK1;ROCK2;CUL2;GNAI3;PIK3R1;DLL1;FOXO1;ADCY5;LRP6;CDC42;DLL4;MAPK9;MAPK8;TERT;GNA12;E2F3;RUNX1T1;WNT4;EGLN1;WNT10B;FZD4;TXNRD2;WNT3A;ZBTB16;PTCH1;FZD6;WNT7A;IGF1;ESR2;VEGFA;CDK6;APC;RPS6KB1;GNAQ;IL2RB;FGF18;CCDC6;BCL2;KRAS;CALM1;FGFR4;FGFR1
Signaling pathways regulating pluripotency of stem cells	29/139	1.542049e-07	7.915850e-06	0	0	2.905753	 45.57670	WNT2B;RIF1;PIK3R1;FGF2;IGF1R;AKT3;OTX1;JARID2;SKIL;WNT4;WNT10B;MAP2K1;ZFHX3;FZD4;WNT3A;PCGF5;FZD6;WNT7A;IGF1;AXIN2;DUSP9;ACVR2B;ACVR2A;APC;KRAS;RAF1;FGFR4;FGFR1;BMPR1A
Insulin signaling pathway	28/137	3.930634e-07	1.729479e-05	0	0	2.846512	 41.98405	PRKAA1;IRS1;PDE3B;PIK3R1;ACACB;FOXO1;CRKL;IKBKB;LIPE;MAPK9;MAPK8;PRKAR2A;MKNK1;AKT3;PHKG2;EIF4E;MAP2K1;INSR;TSC1;PHKA1;PPP1R3F;RPS6KB1;FASN;RAPGEF1;KRAS;RAF1;CALM1;SOS2
Proteoglycans in cancer	35/201	8.776211e-07	3.378841e-05	0	0	2.425200	 33.82196	WNT2B;HPSE2;ROCK1;ROCK2;IHH;ITPR1;PIK3R1;FGF2;IGF1R;CDC42;CCND1;AKT3;EIF4B;WNT4;WNT10B;MAP2K1;ARHGEF12;FZD4;WNT3A;PTCH1;ITGA2;FZD6;WNT7A;FRS2;IGF1;HSPG2;DCN;VEGFA;MRAS;RPS6KB1;PDCD4;KRAS;RAF1;SOS2;FGFR1
Neurotrophin signaling pathway	25/119	9.488407e-07	3.247144e-05	0	0	2.925961	 40.57731	PRDM4;IRS1;PIK3R1;CRKL;IKBKB;CDC42;RPS6KA3;MAPK9;RPS6KA6;MAPK8;IRAK2;ARHGDIA;AKT3;NTRK2;MAP2K1;BDNF;PRKCD;FRS2;TRAF6;BCL2;RAPGEF1;KRAS;RAF1;CALM1;SOS2
Hippo signaling pathway	30/160	1.066441e-06	3.284639e-05	0	0	2.611421	 35.91012	YAP1;WNT2B;WWC1;FGF1;NKD1;AMOT;SAV1;CCND3;PARD6B;CCND2;CCND1;PPP2R1B;YWHAQ;PPP2R1A;BTRC;TEAD1;WNT4;YWHAH;WNT10B;FZD4;WNT3A;FZD6;WNT7A;AXIN2;SMAD7;LATS2;APC;FAT4;NF2;BMPR1A


