"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"86" "Neural Crest Differentiation WP2064" "14/101" 0.0130504234712474 0.0716255799817298 0 0 1.93055517250889 8.37655282022432 "NOTCH2;TFAP2A;WNT3A;AXIN2;RBPJ;FGF2;DLL1;GFAP;DLL4;PRTG;LHX1;MYB;SOX5;FGFR1"
"87" "ERK Pathway in Huntington's Disease WP3853" "4/14" 0.0147937414849642 0.0802602986310704 0 0 3.97930760047752 16.7670157591941 "NTRK2;BDNF;RAF1;GRM1"
"88" "Toll-like Receptor Signaling Pathway WP75" "14/103" 0.0153382361607723 0.0822687212259604 0 0 1.89306866430484 7.9081172914466 "MAP2K3;MAP2K1;CHUK;CD80;PIK3R1;IKBKB;MAPK9;MAPK8;TRAF3;TRAF6;AKT3;TAB3;MAP3K7;MAP2K6"
"89" "Aryl Hydrocarbon Receptor WP2586" "8/46" 0.0156398910798312 0.0829441414570825 0 0 2.42218723507327 10.0712862010279 "RET;NCOR2;MAP2K1;PLAGL1;NF1;KRAS;RAF1;VEGFA"
"90" "Insulin signalling in human adipocytes (diabetic condition) WP3635" "3/8" 0.0157285854152969 0.0824876924002239 0 0 5.22284122562674 21.6866756357239 "RPS6KB1;IRS1;INSR"
"91" "Insulin signalling in human adipocytes (normal condition) WP3634" "3/8" 0.0157285854152969 0.0815812342419796 0 0 5.22284122562674 21.6866756357239 "RPS6KB1;IRS1;INSR"
"92" "Oncostatin M Signaling Pathway WP2374" "10/65" 0.0169397839778687 0.0869084569299352 0 0 2.14270409256482 8.73814086571988 "MAPK9;MAP2K1;MAPK8;IRS1;PRKCD;RICTOR;KRAS;PIK3R1;RAF1;VEGFA"
"93" "Pathways Affected in Adenoid Cystic Carcinoma WP3651" "10/65" 0.0169397839778687 0.0859739573930541 0 0 2.14270409256482 8.73814086571988 "SRCAP;FBXW7;CHEK1;MYB;PTEN;JMJD1C;TLK1;RAF1;FGFR4;MYBL1"
"94" "Type II diabetes mellitus WP1584" "5/22" 0.0178400259222306 0.0895797046307747 0 0 3.16535831856166 12.7447160635335 "IKBKB;MAPK8;IRS1;INSR;PRKCD"
"95" "Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706" "19/158" 0.0186168810873694 0.0924965039288247 0 0 1.67483516096047 6.6720182615224 "RET;SNAP25;GABRA1;NTRK2;THRB;BDNF;MBD1;RORA;HTR2A;POU3F2;ESR2;SLC6A4;GRIN1;VEGFA;YWHAQ;PRKAR2A;MYB;SCN4B;YWHAH"
"96" "Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680" "10/66" 0.0187213129981971 0.0920464555744692 0 0 2.11023887904111 8.39472582003824 "ACTR2;MAP2K1;MAPK8;APC;ROCK2;FZD4;FZD6;NOS1;RAF1;MYLK"
"97" "G13 Signaling Pathway WP524" "7/39" 0.0196293504021816 0.0955160143281416 0 0 2.49982144132562 9.82612154251551 "CDC42;ROCK1;RPS6KB1;ROCK2;WASL;CALM1;MAP3K4"
"98" "PDGF Pathway WP2526" "7/39" 0.0196293504021816 0.0945413611207116 0 0 2.49982144132562 9.82612154251551 "CDC42;MAPK8;MAP2K1;CHUK;PIK3R1;WASL;RAF1"
"99" "Exercise-induced Circadian Regulation WP410" "8/48" 0.0199408337221553 0.0950714496652252 0 0 2.32126276694522 9.08771054730764 "DAZAP2;PURA;HSPA8;SUMO3;G0S2;ERC2;CLOCK;QKI"
"100" "Retinoblastoma Gene in Cancer WP2446" "12/87" 0.0213310603533085 0.100682604867616 0 0 1.92104504850639 7.39139570820413 "ANLN;CCND3;WEE1;CDK6;CCND1;CCNE1;CHEK1;CCDC6;E2F3;RAF1;CDC25A;CDC25B"
"101" "EBV LMP1 signaling WP262" "5/23" 0.0214814373949406 0.100388499509029 0 0 3.02773404384159 11.6282127096784 "IKBKB;MAPK8;CHUK;TRAF6;MAP3K7"
"102" "Estrogen signaling pathway WP712" "5/23" 0.0214814373949406 0.0994042985334506 0 0 3.02773404384159 11.6282127096784 "IKBKB;MAPK9;MAP2K1;CHUK;BCL2"
"103" "IL-5 Signaling Pathway WP127" "7/40" 0.022363580175003 0.102481648957295 0 0 2.43732590529248 9.262622109491 "SPRED1;MAP2K1;RPS6KB1;BCL2;KRAS;PIK3R1;RAF1"
"104" "IL-3 Signaling Pathway WP286" "8/49" 0.0223798948706252 0.101570292105145 0 0 2.27389005741572 8.6398550931254 "MAP2K1;MAPK8;YWHAQ;RAPGEF1;BCL2;PIK3R1;RAF1;CRKL"
"105" "Thermogenesis WP4321" "14/108" 0.0223993837155867 0.100690562988161 0 0 1.80542659651295 6.85831343040764 "MAP2K3;PRKAA1;TSC1;ACSL4;FRS2;ADCY5;LIPE;RPS6KA3;RPS6KA6;RPS6KB1;KRAS;SOS2;PRKG1;FGFR1"
"106" "DNA Damage Response WP707" "10/68" 0.0226907455001522 0.101038036566715 0 0 2.04817302965755 7.75396961502493 "CCND3;CCND2;CDK6;CCND1;CCNE1;SESN1;CHEK1;TLK1;CDC25A;RAD9A"
"107" "RAC1/PAK1/p38/MMP2 Pathway WP3303" "10/68" 0.0226907455001522 0.100093755851139 0 0 2.04817302965755 7.75396961502493 "IKBKB;YAP1;RS1;MAPK9;MAPK8;CHUK;KRAS;NOS1;PIK3R1;FOXO1"
"108" "Photodynamic therapy-induced AP-1 survival signaling. WP3611" "8/50" 0.0250217943131243 0.10935450847958 0 0 2.22841225626741 8.21840236515194 "MAP2K3;FGF7;MAPK8;CCND1;CCNE1;TRAF6;BCL2;MAP2K6"
"109" "Endothelin Pathways WP2197" "6/33" 0.0281602728147163 0.121941731821524 0 0 2.53228665484933 9.03986594002692 "CNN1;EDNRA;MAP2K1;RAF1;CALM1;MYLK"
"110" "Integrin-mediated Cell Adhesion WP185" "13/101" 0.0285494073492334 0.122502911534892 0 0 1.79265837447254 6.37490668782029 "MAP2K3;MAP2K1;ROCK1;ROCK2;ITGA2;CDC42;CAPN6;ITGA10;AKT3;RAPGEF1;RAF1;VCL;MAP2K6"
"111" "TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway WP2036" "7/42" 0.0285979592438357 0.121605736604418 0 0 2.32126276694522 8.25074261562875 "IKBKB;MAPK9;MAPK8;CHUK;TRAF3;RAF1;MAP3K7"
"112" "Notch Signaling Pathway WP61" "9/61" 0.0292150507858093 0.123120571168768 0 0 2.05488835106626 7.26006698517551 "NCOR2;NOTCH2;DLL4;SPEN;CCND1;FBXW7;PIK3R1;RBPJ;DLL1"
"113" "miRNA Regulation of DNA Damage Response WP1530" "10/71" 0.0297364751911789 0.124208993718907 0 0 1.96163050727765 6.89587835101804 "CCND3;CCND2;CDK6;CCND1;CCNE1;SESN1;CHEK1;TLK1;CDC25A;RAD9A"
"114" "Ethanol metabolism resulting in production of ROS by CYP2E1 WP4269" "3/10" 0.0302513514968751 0.12525120970636 0 0 4.17827298050139 14.6164947823983 "MAPK8;MAP2K1;MAFK"
"115" "TNF alpha Signaling Pathway WP231" "12/92" 0.0315283713951913 0.129403402595916 0 0 1.81664042630495 6.27988517495385 "IKBKB;MAP2K3;MAPK9;MAPK8;KSR1;CHUK;TAB3;KRAS;BTRC;RAF1;MAP3K7;MAP2K6"
"116" "MECP2 and Associated Rett Syndrome WP3584" "9/62" 0.0320799381759564 0.130532162233202 0 0 2.02174499056519 6.95384127246872 "PRPF38A;BDNF;TET3;NF1;SGK1;FGF2;POU3F2;FKBP5;GRIN1"
"117" "T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863" "9/62" 0.0320799381759564 0.129416502726935 0 0 2.02174499056519 6.95384127246872 "IKBKB;MAPK9;MAP2K1;CHUK;CD28;PDCD1;RAF1;CALM1;MAP3K7"
"118" "Signaling of Hepatocyte Growth Factor Receptor WP313" "6/34" 0.0321862431264423 0.128744972505769 0 0 2.45780763558905 8.44555829056073 "MAPK8;MAP2K1;PTEN;RAPGEF1;RAF1;CRKL"
"119" "Chromosomal and microsatellite instability in colorectal cancer  WP4216" "10/73" 0.0352161960877875 0.139681046667527 0 0 1.9078872057084 6.38426600921267 "MAPK9;MAP2K1;MAPK8;CCND1;APC;AKT3;BCL2;KRAS;AXIN2;RAF1"
"120" "Photodynamic therapy-induced NF-kB survival signaling WP3617" "6/35" 0.036568285624399 0.143835256789303 0 0 2.38758456028651 7.89950002517018 "IKBKB;CCND1;CHUK;TRAF6;BCL2L2;VEGFA"
"121" "G1 to S cell cycle control WP45" "9/64" 0.0383815507311435 0.14971976814132 0 0 1.95856545961003 6.38527277614921 "ORC4;CCND3;WEE1;CCND2;CDK6;CCND1;CCNE1;E2F3;CDC25A"
"122" "Pathways in clear cell renal cell carcinoma WP4018" "11/85" 0.0403943235082172 0.15627967783507 0 0 1.80239226609864 5.78399575982367 "DEPTOR;KSR1;PSAT1;FASN;BHLHE41;PTEN;GRB10;TSC1;ACACB;KCNJ2;VEGFA"
"123" "Follicle Stimulating Hormone (FSH) signaling pathway WP2035" "5/27" 0.0406991394007151 0.156178811358842 0 0 2.57918085216135 8.25737215439678 "RPS6KB1;BDNF;RAF1;SGK1;FOXO1"
"124" "Sphingolipid pathway WP1422" "5/27" 0.0406991394007151 0.154919304815625 0 0 2.57918085216135 8.25737215439678 "COL4A3BP;SPTLC1;KDSR;GBA2;PLPP1"
"125" "Hematopoietic Stem Cell Differentiation WP2849" "8/55" 0.0415150760280649 0.156760927081973 0 0 2.02582932387946 6.44557840451798 "THRB;CSF1;TRIM29;MYB;PIM1;NCKAP1L;CBFA2T3;RUNX1"
"126" "Overview of nanoparticle effects WP3287" "4/19" 0.0430678705625401 0.161333610361261 0 0 2.93212138982554 9.22145733016834 "CCND3;AKT3;BCL2;NFRKB"
"127" "miRNAs involvement in the immune response in sepsis WP4329" "6/37" 0.0464314218017802 0.172564024334175 0 0 2.25852593540616 6.93317515983988 "IKBKB;MAPK8;CHUK;TRAF3;TRAF6;MAP3K7"
"128" "Iron metabolism in placenta WP2007" "3/12" 0.0498246971925233 0.18372857089743 0 0 3.48189415041783 10.4430518465259 "TFRC;HEPHL1;SLC11A2"
"129" "Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657" "4/20" 0.0508767327961571 0.186153626975086 0 0 2.78551532033426 8.29623837304758 "FLT3;PTEN;BCL2;GABPA"
"130" "Nuclear Receptors WP170" "6/38" 0.051924061147218 0.188524283549899 0 0 2.19909104236915 6.50485190658897 "ESRRA;THRB;RARB;RORA;NR2C2;ESR2"
"131" "Lipid Metabolism Pathway WP3965" "5/29" 0.0532484963896384 0.191857177831369 0 0 2.40130631063298 7.04251683701271 "LIPE;PRKAA1;PRKAR2A;FASN;AKT3"
"132" "MAPK Cascade WP422" "5/29" 0.0532484963896384 0.190403714362949 0 0 2.40130631063298 7.04251683701271 "MAP2K3;MAP2K1;KRAS;RAF1;MAP2K6"
"133" "T-Cell Receptor and Co-stimulatory Signaling WP2583" "5/29" 0.0532484963896384 0.18897210748804 0 0 2.40130631063298 7.04251683701271 "DYRK2;PTEN;CD28;PDCD1;CALM1"
"134" "Differentiation Pathway WP2848" "7/48" 0.0539955842520259 0.190193401245942 0 0 2.03110492107707 5.92849671022072 "WNT2B;CSF1;WNT3A;IGF1;FGF1;FGF2;VEGFA"
"135" "Rett syndrome causing genes WP4312" "7/48" 0.0539955842520259 0.188784561236713 0 0 2.03110492107707 5.92849671022072 "NCOR2;TBL1XR1;STXBP1;SATB2;SCN8A;SCN2A;SCN1A"
"136" "Extracellular vesicle-mediated signaling in recipient cells WP2870" "5/30" 0.0602750620526884 0.209189921241683 0 0 2.32126276694522 6.52004834127778 "TGFBR3;APC;WNT3A;KRAS;RAF1"
"137" "Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS WP4304" "5/30" 0.0602750620526884 0.207662987509992 0 0 2.32126276694522 6.52004834127778 "OMG;IGF1;SOX6;FGF2;SOX5"
"138" "BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation WP3876" "3/13" 0.0614142001513542 0.210054365735067 0 0 3.21405613884723 8.9675836653475 "FOXO1;DCN;WNT4"
"139" "Cell-type Dependent Selectivity of CCK2R Signaling WP3679" "3/13" 0.0614142001513542 0.208543183247764 0 0 3.21405613884723 8.9675836653475 "TRPC1;GNAQ;ITPR1"
"140" "Osteopontin Signaling WP1434" "3/13" 0.0614142001513542 0.207053589081708 0 0 3.21405613884723 8.9675836653475 "IKBKB;MAP2K1;CHUK"
"141" "Parkin-Ubiquitin Proteasomal System pathway WP2359" "9/70" 0.0621599558611666 0.208081554372132 0 0 1.79068842021488 4.97461172842513 "HSPA8;PSMD7;TUBA1A;FBXW7;CCNE1;SIAH1;CASK;TUBA4A;UBE2J1"
"142" "Robo4 and VEGF Signaling Pathways Crosstalk WP3943" "2/6" 0.0636476428856328 0.211561179169146 0 0 4.64252553389044 12.7873397729691 "SLIT2;VEGFA"
"143" "miRNA Biogenesis WP2338" "2/6" 0.0636476428856328 0.210081730363767 0 0 4.64252553389044 12.7873397729691 "DICER1;TARBP2"
"144" "mir-124 predicted interactions with cell cycle and differentiation  WP3595" "2/6" 0.0636476428856328 0.208622829458463 0 0 4.64252553389044 12.7873397729691 "PRKAA1;STRADB"
"145" "ATM Signaling Pathway WP2516" "6/40" 0.064048586994506 0.208489193526944 0 0 2.0891364902507 5.74118379914717 "MAPK9;CCNE1;CHEK1;TLK1;CDC25A;RAD9A"
"146" "Bladder Cancer WP2828" "6/40" 0.064048586994506 0.207061185352102 0 0 2.0891364902507 5.74118379914717 "MAP2K1;CCND1;KRAS;PIK3R1;RAF1;VEGFA"
"147" "Glycogen Synthesis and Degradation WP500" "6/40" 0.064048586994506 0.205652605859911 0 0 2.0891364902507 5.74118379914717 "PPP2R1B;PPP2R1A;PHKG2;PHKA1;PPP2R5C;CALM1"
"148" "Oxidative Damage WP3941" "6/40" 0.064048586994506 0.204263061225722 0 0 2.0891364902507 5.74118379914717 "CDC42;BAG4;TRAF3;TRAF6;BCL2;MAP3K9"
"149" "IL17 signaling pathway WP2112" "5/31" 0.0678016710782841 0.214781132543289 0 0 2.24638332285021 6.04539589623325 "IKBKB;TRAF3;TRAF6;IL17RE;MAP3K7"
"150" "Transcription factor regulation in adipogenesis WP3599" "4/22" 0.0686419041941039 0.215993191864114 0 0 2.53228665484933 6.78362137865696 "MAPK8;IRS1;INSR;FOXO1"
"151" "Vitamin D in inflammatory diseases WP4482" "4/22" 0.0686419041941039 0.214562773374947 0 0 2.53228665484933 6.78362137865696 "MAP2K3;IKBKB;CHUK;MAP2K6"
"152" "Alzheimers Disease WP2059" "10/83" 0.073114627751372 0.227040159859523 0 0 1.6780212773098 4.38924527000541 "BACE1;APP;GNAQ;ITPR1;ADAM10;NOS1;CALM1;ATF6;GRIN1;CDK5R1"
"153" "Ovarian Infertility Genes WP34" "5/32" 0.0758240641982226 0.233914760140922 0 0 2.17618384401114 5.61311709410491 "CCND2;TBP;SMPD1;MSH5;ESR2"
"154" "Common Pathways Underlying Drug Addiction WP2636" "6/42" 0.0776967475317593 0.238135485941496 0 0 1.98965380023876 5.08344982449816 "MAP2K1;DRD1;RAF1;CALM1;GRM1;GRIN1"
"155" "Nanoparticle triggered autophagic cell death WP2509" "4/23" 0.0785704316973724 0.239259637168773 0 0 2.42218723507327 6.16146260719246 "INSR;BCL2;TSC1;ATG14"
"156" "Chemokine signaling pathway WP3929" "17/164" 0.0808137526898075 0.244513405574289 0 0 1.44371220870983 3.63181415716815 "MAP2K1;CHUK;ROCK1;ROCK2;PRKCD;GNAI3;PIK3R1;WASL;CX3CL1;CRKL;ADCY5;IKBKB;CDC42;AKT3;KRAS;RAF1;SOS2"
"157" "Resistin as a regulator of inflammation WP4481" "5/33" 0.0843354612773504 0.253543552375219 0 0 2.11023887904111 5.21852124314871 "IKBKB;CHUK;AKT3;ITPR1;PLCD1"
"158" "GPCRs, Class C Metabotropic glutamate, pheromone WP501" "3/15" 0.0878990993374958 0.262584651185431 0 0 2.78551532033426 6.77316356765563 "CASR;GRM7;GRM1"
"159" "TGF-beta Receptor Signaling WP560" "7/54" 0.0901992590107762 0.267761322346455 0 0 1.80542659651295 4.34337626852833 "TGFBR3;SKI;FKBP1A;MAPK9;ZNF423;SKIL;SMAD7"
"160" "Integrated Cancer Pathway WP1971" "6/44" 0.0928529800571125 0.273916291168482 0 0 1.899214991137 4.51393624266936 "POU2F1;CHEK1;PTEN;BCL2;CDC25A;CDC25B"
"161" "p38 MAPK Signaling Pathway WP400" "5/34" 0.0933267112559391 0.273603774613685 0 0 2.04817302965755 4.85754734931048 "CDC42;MKNK1;MAP3K9;MAP3K7;MAP2K6"
"162" "Pathogenic Escherichia coli infection WP2272" "7/55" 0.0972990391440958 0.283488558493909 0 0 1.77260065839453 4.13009955816576 "CDC42;TUBA1A;YWHAQ;ROCK1;ROCK2;WASL;TUBA4A"
"163" "Physiological and Pathological Hypertrophy  of the Heart WP1528" "4/25" 0.100414960541056 0.290772155677169 0 0 2.22841225626741 5.12188094362614 "MAP2K3;MAPK8;MYEF2;CALM1"
"164" "Deregulation of Rab and Rab Effector Genes in Bladder Cancer WP2291" "3/16" 0.102648532302183 0.295427483211161 0 0 2.61142061281337 5.94475391808449 "GCC2;MYRIP;SYTL2"
"165" "SREBF and miR33 in cholesterol and lipid homeostasis WP2011" "3/16" 0.102648532302183 0.293637013615942 0 0 2.61142061281337 5.94475391808449 "PRKAA1;FASN;HMGCR"
"166" "Histone Modifications WP2369" "8/67" 0.106053740487454 0.301550394639027 0 0 1.66299422109508 3.73144194506001 "SETD3;AEBP2;KMT2A;EED;SMYD5;SETD6;ASH1L;EZH1"
"167" "Canonical and Non-Canonical TGF-B signaling WP3874" "3/17" 0.118296295240425 0.334346415290303 0 0 2.45780763558905 5.24634481026665 "MAPK9;MAPK8;BMPR1A"
"168" "Serotonin and anxiety WP3947" "3/17" 0.118296295240425 0.332356258056432 0 0 2.45780763558905 5.24634481026665 "GABRA1;HTR2A;GRM1"
"169" "Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms WP4534" "6/47" 0.118325166301543 0.330470286948688 0 0 1.77798850234102 3.79479428268835 "MAPK9;MAPK8;YWHAQ;NF2;TEAD1;SAV1"
"170" "Sterol Regulatory Element-Binding Proteins (SREBP) signalling WP1982" "8/69" 0.12034132335472 0.334124144843692 0 0 1.61479149004885 3.41919698429937 "CDK8;PRKAA1;SEC24A;FASN;HMGCR;ATF6;MBTPS2;FDFT1"
"171" "Fibrin Complement Receptor 3 Signaling Pathway WP4136" "5/37" 0.123055962615113 0.339663241838207 0 0 1.8821049461718 3.94322827386761 "IKBKB;CHUK;IRAK2;RASSF5;TRAF6"
"172" "Corticotropin-releasing hormone signaling pathway WP2355" "10/93" 0.129822504213063 0.356257104584684 0 0 1.49758888190014 3.05745816287235 "TFAP2A;FOSL1;MAPK9;MAP2K1;MAPK8;GNAQ;PRKCD;BCL2;RAF1;FOSL2"
"173" "G Protein Signaling Pathways WP35" "10/93" 0.129822504213063 0.354197814962807 0 0 1.49758888190014 3.05745816287235 "AKAP11;PRKAR2A;GNAQ;PRKCD;GNA12;ITPR1;GNAI3;KRAS;CALM1;ADCY5"
"174" "ATR Signaling WP3875" "2/9" 0.132510606891711 0.359454060074066 0 0 3.09501702259362 6.25531595402952 "CHEK1;RAD9A"
"175" "Metabolism of Spingolipids in ER and Golgi apparatus WP4142" "2/9" 0.132510606891711 0.357400036873643 0 0 3.09501702259362 6.25531595402952 "B4GALT1;GALNT1"
"176" "Role Altered Glycolysation of MUC1 in Tumour Microenvironment WP4480" "2/9" 0.132510606891711 0.355369354845952 0 0 3.09501702259362 6.25531595402952 "IKBKB;CHUK"
"177" "Supression of HMGB1 mediated inflammation by THBD WP4479" "2/9" 0.132510606891711 0.353361618377896 0 0 3.09501702259362 6.25531595402952 "IKBKB;CHUK"
"178" "Circadian rhythm related genes WP3594" "19/201" 0.133294851357932 0.353456010342383 0 0 1.31653709170027 2.65307458967598 "ZFHX3;PRKAA1;KMT2A;ROCK2;BHLHE41;PTEN;RORA;SLC6A4;MAPK9;MAPK8;ADORA2A;GNAQ;KCNMA1;TIMELESS;SIK1;DRD1;BTRC;CLOCK;OGT"
"179" "Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells WP4301" "3/18" 0.13475869776501 0.355341370642931 0 0 2.32126276694522 4.6524362206474 "MRAS;KRAS;RAF1"
"180" "Primary Focal Segmental Glomerulosclerosis FSGS WP2572" "8/72" 0.143567507317303 0.376465908076484 0 0 1.54750851129681 3.00363652140986 "YWHAQ;PODXL;CD80;PARVA;VCL;CD2AP;LRP6;LIMS1"
"181" "Apoptosis WP254" "9/84" 0.147771991465275 0.385350165589005 0 0 1.49224035017907 2.853290078642 "IKBKB;CHUK;SCAF11;TRAF3;BCL2;PIK3R1;IGF1;BCL2L2;IGF1R"
"182" "Cannabinoid receptor signaling WP3869" "4/29" 0.151242732090633 0.392233898608674 0 0 1.92104504850639 3.62860289216996 "MAPK9;MAPK8;ADORA2A;NAPEPLD"
"183" "PDGFR-beta pathway WP3972" "4/29" 0.151242732090633 0.390090543971468 0 0 1.92104504850639 3.62860289216996 "MAPK8;MAP2K1;PIK3R1;RAF1"
"184" "Extracellular vesicles in the crosstalk of cardiac cells WP4300" "3/19" 0.15195073502317 0.389786668102915 0 0 2.19909104236915 4.14352497220585 "PTEN;IGF1;PDLIM5"
"185" "Mitochondrial Gene Expression WP391" "3/19" 0.15195073502317 0.387679713140197 0 0 2.19909104236915 4.14352497220585 "ESRRA;MYEF2;GABPA"
"186" "Serotonin Receptor 4/6/7 and NR3C Signaling WP734" "3/19" 0.15195073502317 0.385595413607185 0 0 2.19909104236915 4.14352497220585 "ELK4;MAP2K1;HTR4"
"187" "Interleukin-1 Induced Activation of NF-kappa-B WP3656" "2/10" 0.158075434078953 0.398992539493401 0 0 2.78551532033426 5.13839255991526 "TRAF6;UBE2V1"
"188" "Lung fibrosis WP3624" "7/63" 0.164377282192295 0.412691899972145 0 0 1.54750851129681 2.79416742817534 "FGF7;TERT;IGF1;FGF1;FGF2;SKIL;SMAD7"
"189" "Inflammatory Response Pathway WP453" "4/30" 0.165237762271815 0.412657268742311 0 0 1.85701021355617 3.34330521603787 "CD80;IL2RB;CD28;LAMC1"
"190" "Hypertrophy Model WP516" "3/20" 0.16978732953717 0.421787471271286 0 0 2.0891364902507 3.70447484918844 "ADAM10;EIF4E;VEGFA"
"191" "Phosphodiesterases in neuronal function WP4222" "6/53" 0.17822558607474 0.440431814802499 0 0 1.57670678509487 2.71935438101511 "ADORA2A;PDE3B;NOS1;DRD1;ADCY5;GRIN1"
"192" "GABA receptor Signaling WP4159" "4/31" 0.179672742097482 0.441695490989642 0 0 1.79710665828017 3.08494596513461 "GABRA1;SLC6A11;AP2B1;GABRE"
"193" "Toll-like Receptor Signaling WP3858" "4/31" 0.179672742097482 0.439406913316121 0 0 1.79710665828017 3.08494596513461 "IKBKB;CHUK;TRAF3;TRAF6"
"194" "Tumor suppressor activity of SMARCB1 WP4204" "4/31" 0.179672742097482 0.437141929226863 0 0 1.79710665828017 3.08494596513461 "SUZ12;CDK6;EED;PTCH1"
"195" "Metabolic reprogramming in colon cancer WP4290" "5/42" 0.180785200149456 0.437592894720734 0 0 1.6580448335323 2.8359956425836 "GLUD1;PSAT1;FASN;DLST;IDH3A"
"196" "Gene regulatory network modelling somitogenesis  WP2854" "2/11" 0.184443117643575 0.444169140447794 0 0 2.53228665484933 4.28061324004135 "WNT3A;DLL1"
"197" "Nucleotide GPCRs WP80" "2/11" 0.184443117643575 0.441914474760242 0 0 2.53228665484933 4.28061324004135 "ADORA2A;P2RY2"
"198" "Serotonin Transporter Activity WP1455" "2/11" 0.184443117643575 0.439682583473574 0 0 2.53228665484933 4.28061324004135 "NOS1;SLC6A4"
"199" "IL-4 Signaling Pathway WP395" "6/54" 0.189228878579362 0.448824274821401 0 0 1.54750851129681 2.57628907275527 "IKBKB;CHUK;RPS6KB1;IRS1;PIK3R1;SOCS5"
"200" "IL-6 signaling pathway WP364" "5/43" 0.193376907383959 0.456369501426144 0 0 1.61948565135713 2.66099971899371 "MAP2K1;RPS6KB1;PRKCD;PIK3R1;MAP3K7"
"201" "Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4) WP2817" "4/32" 0.194508270212204 0.456755739005773 0 0 1.74094707520891 2.85041886569703 "CCND1;CHUK;EIF4E;ESR2"
"202" "White fat cell differentiation WP4149" "4/32" 0.194508270212204 0.454494571980992 0 0 1.74094707520891 2.85041886569703 "WNT10B;RORA;ZNF423;FOXO1"
"203" "Fatty Acid Biosynthesis WP357" "3/22" 0.207059484805038 0.481438802108266 0 0 1.899214991137 2.99078721345394 "FASN;ACSL4;ACACB"
"204" "PI3K/AKT/mTOR - VitD3 Signalling WP4141" "3/22" 0.207059484805038 0.479078807980285 0 0 1.899214991137 2.99078721345394 "CD80;SLC2A3;TSC1"
"205" "Regulation of Apoptosis by Parathyroid Hormone-related Protein WP3872" "3/22" 0.207059484805038 0.476741838185259 0 0 1.899214991137 2.99078721345394 "BCL2;PTHLH;BCL2L2"
"206" "Alpha 6 Beta 4 signaling pathway WP244" "4/33" 0.209704521753458 0.4804880304254 0 0 1.68819110323289 2.63704866775248 "IRS1;PRKCD;PIK3R1;LAMC1"
"207" "Monoamine GPCRs WP58" "4/33" 0.209704521753458 0.478166832210784 0 0 1.68819110323289 2.63704866775248 "HTR2A;ADRB2;DRD1;HTR4"
"208" "Prion disease pathway WP3995" "4/33" 0.209704521753458 0.475867953209771 0 0 1.68819110323289 2.63704866775248 "TBP;BCL2;CHD2;FGFR1"
"209" "Bone Morphogenic Protein (BMP) Signalling and Regulation WP1425" "2/12" 0.211366808503706 0.477345136907892 0 0 2.32126276694522 3.60761426624221 "SMURF1;BMPR1A"
"210" "RalA downstream regulated genes WP2290" "2/12" 0.211366808503706 0.475072064827378 0 0 2.32126276694522 3.60761426624221 "CDC42;KRAS"
"211" "ATM Signaling Network in Development and Disease  WP3878" "5/45" 0.219424483968308 0.490845291151856 0 0 1.54750851129681 2.34717911211997 "PRKAA1;RIF1;CHEK1;PPM1D;CDK5R1"
"212" "Notch Signaling WP268" "5/45" 0.219424483968308 0.488529983174724 0 0 1.54750851129681 2.34717911211997 "NOTCH2;DLL4;NCOR2;RBPJ;DLL1"
"213" "EDA Signalling in Hair Follicle Development WP3930" "2/13" 0.238630923144826 0.528797163025154 0 0 2.14270409256482 3.07014607941916 "EDA;PTCH1"
"214" "Estrogen Receptor Pathway WP2881" "2/13" 0.238630923144826 0.526326148244662 0 0 2.14270409256482 3.07014607941916 "ACOX1;PDK4"
"215" "Genes targeted by miRNAs in adipocytes WP1992" "2/13" 0.238630923144826 0.523878119648175 0 0 2.14270409256482 3.07014607941916 "IGF1;KCNJ2"
"216" "Kennedy pathway from Sphingolipids WP3933" "2/13" 0.238630923144826 0.521452757983138 0 0 2.14270409256482 3.07014607941916 "ETNK1;CHPT1"
"217" "Mammary gland development pathway - Puberty (Stage 2 of 4) WP2814" "2/13" 0.238630923144826 0.519049749881833 0 0 2.14270409256482 3.07014607941916 "FOSL1;CCND1"
"218" "Triacylglyceride Synthesis WP325" "3/24" 0.245927569282471 0.532467030740029 0 0 1.74094707520891 2.44205818282558 "LIPE;AGPAT3;PLPP1"
"219" "miRNA regulation of p53 pathway in prostate cancer WP3982" "3/24" 0.245927569282471 0.53003567443528 0 0 1.74094707520891 2.44205818282558 "ZMAT3;SIAH1;PTEN"
