"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"98" "Apoptosis Modulation and Signaling WP1772" "12/91" 0.0672058130216112 0.323685140267352 0 0 1.6110950747481 4.34994950328023 "CASP9;TRAF3;BAG3;CASP3;TRAF6;CASP1;FAS;TNFRSF10A;PRKD1;BIRC2;MYD88;BCL2L2"
"99" "Primary Focal Segmental Glomerulosclerosis FSGS WP2572" "10/72" 0.067805827172016 0.323276266921127 0 0 1.69687096993145 4.56646158494377 "KIRREL2;CR1;JAG1;MME;ITGA3;UTRN;DKK1;PAX2;NCK1;CD2AP"
"100" "MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ WP3849" "3/12" 0.0688806882645689 0.325116848608765 0 0 3.0543677458766 8.17159262885148 "CHUK;TRAF6;MAP2K6"
"101" "TNF alpha Signaling Pathway WP231" "12/92" 0.0718088988426705 0.335582180730104 0 0 1.59358317176171 4.1970946927755 "CASP9;KSR1;CHUK;CASP3;REL;TNFAIP3;KRAS;GRB2;MAP3K7;TANK;BIRC2;MAP2K6"
"102" "Ciliary landscape WP4352" "24/216" 0.0775852257078075 0.35902182876554 0 0 1.35749677594516 3.47027524643021 "YAP1;DYNC1I2;DOCK5;UBE2H;NDUFA5;H3F3A;CAMK2A;LZTFL1;EHBP1;AIMP1;MKLN1;IFT88;GID4;TTC30B;APC;CBS;COPS2;DVL3;NUP88;CEP170;MCM5;EXOC5;IFT57;BBS4"
"103" "miRNAs involvement in the immune response in sepsis WP4329" "6/37" 0.0778976125680586 0.35696770031188 0 0 1.98121151083888 5.05676496023065 "CHUK;TRAF3;TRAF6;REL;MAP3K7;MYD88"
"104" "Oncostatin M Signaling Pathway WP2374" "9/65" 0.0817423272558715 0.370984408315109 0 0 1.6916498284855 4.23620130036399 "PRKCH;CREB1;CASP3;PRKCA;PTPN11;KRAS;GRB2;IL6ST;HIF1A"
"105" "Statin Pathway WP430" "5/29" 0.0837518482624574 0.376484498855999 0 0 2.10646051439766 5.22380519393131 "ABCA1;ABCG5;LRP1;SOAT1;HMGCR"
"106" "miRs in Muscle Cell Differentiation WP2012" "5/29" 0.0837518482624574 0.372932758300754 0 0 2.10646051439766 5.22380519393131 "MEF2C;PRKCH;PRKCA;PRKD1;MEF2D"
"107" "Cell Differentiation - Index WP2029" "3/13" 0.0842823829247675 0.371787707855049 0 0 2.81941638080917 6.97405878447499 "MEF2C;MEF2D;LEFTY2"
"108" "Ganglio Sphingolipid Metabolism WP1423" "3/13" 0.0842823829247675 0.368345229078614 0 0 2.81941638080917 6.97405878447499 "ST8SIA1;SLC33A1;ST8SIA3"
"109" "Pathways in clear cell renal cell carcinoma WP4018" "11/85" 0.085998853740251 0.372398706104573 0 0 1.58108448021848 3.87906635892214 "PDGFRA;PBRM1;FLT1;ZEB1;KSR1;MDH1;PSAT1;BHLHE41;PLOD2;HIF1A;EGFR"
"110" "Glycerophospholipid Biosynthetic Pathway WP2533" "4/21" 0.0874161397532044 0.375094708759204 0 0 2.3271373301917 5.67140901882241 "GK;CEPT1;CRLS1;LPIN2"
"111" "Neovascularisation processes WP4331" "4/21" 0.0874161397532044 0.371715477148761 0 0 2.3271373301917 5.67140901882241 "SMAD2;DLL4;JAG1;TGFBR1"
"112" "Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680" "9/66" 0.0881335889961781 0.371420125055322 0 0 1.66601877047815 4.04659558862538 "GSK3B;FZD3;FZD2;DAAM1;APC;AXIN1;GRB2;EGFR;NCK1"
"113" "Histone Modifications WP2369" "9/67" 0.0948124377739772 0.396030713533781 0 0 1.64115281867997 3.86631754549501 "KMT2E;SETD5;AEBP2;SETBP1;KMT2A;SETD9;NSD1;H3F3A;ASH1L"
"114" "Methionine De Novo and Salvage Pathway WP3580" "4/22" 0.100244641386049 0.415047988896625 0 0 2.22135836063753 5.10943892204661 "SMS;MSRB2;MSRB3;MAT2B"
"115" "Vitamin D in inflammatory diseases WP4482" "4/22" 0.100244641386049 0.411438875949698 0 0 2.22135836063753 5.10943892204661 "MED14;CHUK;NR3C1;MAP2K6"
"116" "ERK Pathway in Huntington's Disease WP3853" "3/14" 0.100996319422271 0.410950541097515 0 0 2.61802949646566 6.00228083821067 "CREB1;CASP3;EGFR"
"117" "Oxidative Damage WP3941" "6/40" 0.104907083123949 0.423214899440203 0 0 1.83262064752596 4.13197356731004 "CASP9;MAPK10;TRAF3;CASP3;TRAF6;MAPK13"
"118" "Toll-like Receptor Signaling WP3858" "5/31" 0.104988413499945 0.41995365399978 0 0 1.97055983604942 4.44145522401902 "CHUK;TRAF3;TRAF6;REL;MYD88"
"119" "Trans-sulfuration and one carbon metabolism WP2525" "5/31" 0.104988413499945 0.416424631697261 0 0 1.97055983604942 4.44145522401902 "MTHFD1L;CBS;PSAT1;MAT2B;GCLM"
"120" "Tumor suppressor activity of SMARCB1 WP4204" "5/31" 0.104988413499945 0.412954426433117 0 0 1.97055983604942 4.44145522401902 "CDK6;RBBP4;H3F3A;ARID1A;ARID1B"
"121" "Cerebral Organic Acidurias, including diseases WP4519" "2/7" 0.106689014791936 0.41617533042805 0 0 3.49070599528755 7.81163131207608 "ADHFE1;L2HGDH"
"122" "Kit receptor signaling pathway WP304" "8/59" 0.106714114642938 0.412861164848088 0 0 1.65660623505172 3.70682516962056 "INPP5D;SNAI2;MITF;PRKCA;PTPN11;GRB2;SOCS6;CRKL"
"123" "Sterol Regulatory Element-Binding Proteins (SREBP) signalling WP1982" "9/69" 0.109026381981383 0.418377660936689 0 0 1.59358317176171 3.5316438705681 "CREB1;PRKAA2;PIK3CA;MDH1;AMFR;SCAP;HMGCR;SIRT1;ATF6"
"124" "Estrogen signaling pathway WP712" "4/23" 0.113884529346641 0.433495950416247 0 0 2.12477756234894 4.61622850789843 "CREB1;CHUK;PIK3CA;BRAF"
"125" "NRF2-ARE regulation WP4357" "4/23" 0.113884529346641 0.430027982812917 0 0 2.12477756234894 4.61622850789843 "GSK3B;PIK3CA;PRKCA;GCLM"
"126" "White fat cell differentiation WP4149" "5/32" 0.11650711618707 0.436439355875373 0 0 1.90897984117288 4.10393044572974 "CREB1;EBF1;RORA;GATA3;NR3C1"
"127" "GPCRs, Class C Metabotropic glutamate, pheromone WP501" "3/15" 0.118901683309035 0.441902319069801 0 0 2.44349419670128 5.20331904223483 "GRM5;GRM7;GRM8"
"128" "Phytochemical activity on NRF2 transcriptional activation WP3" "3/15" 0.118901683309035 0.438449957202068 0 0 2.44349419670128 5.20331904223483 "PIK3CA;PRKCA;GCLM"
"129" "Role of Osx and miRNAs in tooth development WP3971" "3/15" 0.118901683309035 0.435051120324533 0 0 2.44349419670128 5.20331904223483 "SP7;DKK1;RUNX2"
"130" "Synaptic Vesicle Pathway WP2267" "7/51" 0.120375317904215 0.437055000390687 0 0 1.6769077820499 3.55024982941765 "RIMS1;CACNA1A;ATP1A2;SLC17A8;DNM1L;SLC6A4;CPLX3"
"131" "Chemokine signaling pathway WP3929" "18/164" 0.123846473312778 0.446225461096422 0 0 1.34094193721412 2.80084231868512 "CCR1;GSK3B;CHUK;ROCK1;BRAF;PRKX;PIK3CB;GNG12;ADCY7;CRKL;PIK3CA;AKT3;GNB4;GRB2;KRAS;PLCB1;CCL28;PF4"
"132" "TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway WP2036" "6/42" 0.125274707531565 0.447951984506809 0 0 1.74535299764377 3.62552804389634 "GSK3B;CHUK;TRAF3;CASP3;MAP3K7;BIRC2"
"133" "Prion disease pathway WP3995" "5/33" 0.128595426755395 0.456368732545462 0 0 1.85113196719794 3.79682721458062 "MEF2C;CREB1;RAD21;CASP3;EBF1"
"134" "Signal transduction through IL1R WP4496" "5/33" 0.128595426755395 0.452962995735421 0 0 1.85113196719794 3.79682721458062 "CHUK;TRAF6;MAP3K7;MYD88;MAP2K6"
"135" "Focal Adhesion WP306" "21/198" 0.13294004893056 0.464797800705365 0 0 1.29579237703856 2.61472373449704 "PDGFRA;GSK3B;FLT1;ROCK1;ITGA3;TNC;PRKCA;BRAF;PIK3CB;EGFR;CRKL;MAPK10;PIK3CA;COL4A1;PDGFD;AKT3;ITGB8;GRB2;ITGB6;PPP1R12B;BIRC2"
"136" "Caloric restriction and aging WP4191" "2/8" 0.13478242055808 0.467774283113338 0 0 3.0543677458766 6.12123854703246 "PPARGC1A;SIRT1"
"137" "FTO Obesity Variant Mechanism WP3407" "2/8" 0.13478242055808 0.464359872287693 0 0 3.0543677458766 6.12123854703246 "IRX3;PPARGC1A"
"138" "NAD Biosynthesis II (from tryptophan) WP2485" "2/8" 0.13478242055808 0.460994945676912 0 0 3.0543677458766 6.12123854703246 "QPRT;KMO"
"139" "Cardiac Progenitor Differentiation WP2406" "7/53" 0.139729223274698 0.474476211407608 0 0 1.61362824310462 3.17569920601306 "GSK3B;PDGFRA;MEF2C;NRG1;INHBA;FGF2;DKK1"
"140" "BDNF-TrkB Signaling WP3676" "5/34" 0.141226774842016 0.476135983753084 0 0 1.79668690933918 3.51681402201343 "CREB1;GAB1;BRAF;KRAS;GRB2"
"141" "Signaling of Hepatocyte Growth Factor Receptor WP313" "5/34" 0.141226774842016 0.472759132804481 0 0 1.79668690933918 3.51681402201343 "PIK3CA;GAB1;PTPN11;GRB2;CRKL"
"142" "MTHFR deficiency WP4288" "4/25" 0.143403809693191 0.476666184332297 0 0 1.95479535736103 3.79639004866734 "CASP9;GRIN2A;CASP3;HNMT"
"143" "Interleukin-11 Signaling Pathway WP2332" "6/44" 0.147405184508675 0.486540189427235 0 0 1.66601877047815 3.18970976862547 "CREB1;CHUK;PTPN11;GRB2;IL6ST;RUNX2"
"144" "TGF-beta Receptor Signaling WP560" "7/54" 0.149936967967248 0.491460061670425 0 0 1.58374623860268 3.00522229174056 "SMAD2;ZEB2;ITGB6;INHBA;LEFTY2;TGFBR1;RUNX2"
"145" "Amplification and Expansion of Oncogenic Pathways as Metastatic Traits WP3678" "3/17" 0.157780747814136 0.513603537712223 0 0 2.15602429120701 3.98120424390266 "JAG1;TNC;CYTIP"
"146" "miR-509-3p alteration of YAP1/ECM axis WP3967" "3/17" 0.157780747814136 0.51008570526214 0 0 2.15602429120701 3.98120424390266 "YAP1;SNAI2;TEAD1"
"147" "Prostaglandin Synthesis and Regulation WP98" "6/45" 0.159088556061221 0.510814955516302 0 0 1.62899613113419 2.99457426258547 "HSD11B1;PTGFR;PTGER3;MITF;PTGS2;PPARGC1A"
"148" "Wnt/beta-catenin Signaling Pathway in Leukemia WP3658" "4/26" 0.15917642147297 0.507643722535419 0 0 1.87961092053945 3.45424016327474 "GSK3B;APC;DKK1;RUNX1T1"
"149" "RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway WP2018" "7/55" 0.160482225288851 0.50837322373381 0 0 1.55495085244627 2.84489467848301 "CHUK;TRAF3;TRAF6;MITF;TNFRSF11A;MAP3K7;MAP2K6"
"150" "Folate-Alcohol and Cancer Pathway Hypotheses WP1589" "2/9" 0.164263398591405 0.516882160900955 0 0 2.71499355189031 4.90404955017316 "CREB1;CBS"
"151" "Methylation Pathways WP704" "2/9" 0.164263398591405 0.513459100232737 0 0 2.71499355189031 4.90404955017316 "MAT2B;HNMT"
"152" "NLR Proteins WP288" "2/9" 0.164263398591405 0.510081079836469 0 0 2.71499355189031 4.90404955017316 "CHUK;MAP3K7"
"153" "Supression of HMGB1 mediated inflammation by THBD WP4479" "2/9" 0.164263398591405 0.506747216569564 0 0 2.71499355189031 4.90404955017316 "CHUK;HMGB1"
"154" "ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336" "10/86" 0.164274403172131 0.503490378553544 0 0 1.42063616087284 2.56597726883698 "GSK3B;SFRP4;FZD3;FZD2;APC;AXIN1;DVL3;NLK;DKK1;WNT3"
"155" "Regulation of toll-like receptor signaling pathway WP1449" "15/139" 0.164911147284095 0.502181042052213 0 0 1.31843212052227 2.37627409074413 "CHUK;PELI2;TNFAIP3;PIK3CB;MAPK13;MAPK10;PIK3CA;TRAF3;TRAF6;AKT3;TMED7;MAP3K7;MYD88;MAP2K6;MBL2"
"156" "Wnt Signaling in Kidney Disease WP4150" "5/36" 0.168000546569967 0.508309346032207 0 0 1.69687096993145 3.02685815209311 "MAPK10;FZD3;FZD2;DVL3;WNT3"
"157" "Aryl Hydrocarbon Receptor WP2586" "6/46" 0.171158056681495 0.514564348749462 0 0 1.59358317176171 2.81294176724692 "NF1;NCOA7;KRAS;AHR;PTGS2;EGFR"
"158" "Thermogenesis WP4321" "12/108" 0.172367364946883 0.514920229461574 0 0 1.35749677594516 2.38665205609681 "RPS6KA6;CREB1;PRKAA2;GRB2;GCG;KRAS;PLIN1;ARID1A;PPARGC1A;ARID1B;ADCY7;MAPK13"
"159" "Canonical  and Non-canonical Notch signaling WP3845" "4/27" 0.175548625116867 0.521125478334348 0 0 1.80999570126021 3.14910148783274 "DLL4;JAG1;CHUK;DLK1"
"160" "Follicle Stimulating Hormone (FSH) signaling pathway WP2035" "4/27" 0.175548625116867 0.517868444094758 0 0 1.80999570126021 3.14910148783274 "CREB1;FSHR;PRKCA;APPL1"
"161" "Photodynamic therapy-induced unfolded protein response WP3613" "4/27" 0.175548625116867 0.514651869907834 0 0 1.80999570126021 3.14910148783274 "DNAJC3;DNAJB9;ATF6;EIF2A"
"162" "Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway WP3670" "3/18" 0.178498460514955 0.520069588660855 0 0 2.03624516391774 3.50880737602467 "DDR1;FGF7;SIRT1"
"163" "Nuclear Receptors Meta-Pathway WP2882" "31/319" 0.181511363618801 0.525603457840945 0 0 1.18727774447868 2.0260146935495 "ABHD2;TNFAIP3;GCC1;AHR;PTGS2;NR3C1;EGFR;SLC6A4;AKAP13;EPB41L4B;SEC14L1;ZIC2;POLK;PPARGC1A;SLC19A2;ABCG5;SLC2A11;CAVIN2;SLC6A15;SLC2A13;NRG1;SMC1A;SLC6A6;KAT2B;CDC42EP3;SNAI2;PMP2;GCLM;BIRC2;CPEB4;HBEGF"
"164" "Hippo-Merlin Signaling Dysregulation WP4541" "13/120" 0.182588146333439 0.525497591886482 0 0 1.32355935654653 2.25074210714951 "PDGFRA;FLT1;ITGA3;EGFR;CUL4A;CDH20;ITGB8;KRAS;ITGB6;TEAD1;FGFR2;CD44;CDH19"
"165" "NO/cGMP/PKG mediated Neuroprotection WP4008" "6/47" 0.183592602467029 0.525186111299621 0 0 1.55967714683061 2.64370905758805 "CASP9;GUCY1A2;GRIN2A;CREB1;CAMK2A;GRIN2B"
"166" "Parkinsons Disease Pathway WP2371" "5/38" 0.196573765340465 0.558932633980118 0 0 1.607561971514 2.61504922673317 "CASP9;LRRK2;CASP3;SNCA;MAPK13"
"167" "Extracellular vesicles in the crosstalk of cardiac cells WP4300" "3/19" 0.199899957357455 0.564986705824664 0 0 1.9290743658168 3.10569061015694 "PDLIM5;EGFR;ETS2"
"168" "Overview of nanoparticle effects WP3287" "3/19" 0.199899957357455 0.561623689718564 0 0 1.9290743658168 3.10569061015694 "COL4A1;AKT3;PTGS2"
"169" "Small Ligand GPCRs WP247" "3/19" 0.199899957357455 0.558300472619638 0 0 1.9290743658168 3.10569061015694 "PTGFR;PTGER3;S1PR3"
"170" "Androgen receptor signaling pathway WP138" "10/90" 0.20012468054145 0.555640289503321 0 0 1.35749677594516 2.18396077372103 "GSK3B;KAT2B;AR;NCOR1;CREB1;ROCK1;SIRT1;RUNX2;PIAS2;EGFR"
"171" "GPCRs, Other WP117" "10/91" 0.209576274516596 0.57847954135575 0 0 1.34257922895675 2.09800496357233 "CHRM3;PTGFR;CCKBR;FSHR;GRM8;GPR88;HRH4;RXFP1;MCHR2;GPR135"
"172" "Cannabinoid receptor signaling WP3869" "4/29" 0.209854969531944 0.575881079180684 0 0 1.68516841151813 2.63111850210411 "MAPK10;AHR;ADCY7;MAPK13"
"173" "T-Cell Receptor and Co-stimulatory Signaling WP2583" "4/29" 0.209854969531944 0.572552286815477 0 0 1.68516841151813 2.63111850210411 "GSK3B;DYRK2;PRKCA;RASGRP1"
"174" "RIG-I-like Receptor Signaling WP3865" "7/60" 0.217764223505083 0.590716744220684 0 0 1.42537161474241 2.17275430976704 "MAPK10;CHUK;TRAF3;TRAF6;MAP3K7;TANK;MAPK13"
"175" "Toll-like Receptor Signaling Pathway WP75" "11/103" 0.221039399072194 0.596174836354718 0 0 1.30477845454923 1.96945127982142 "MAPK10;CHUK;PIK3CA;TRAF3;TRAF6;AKT3;PIK3CB;MAP3K7;MYD88;MAP2K6;MAPK13"
"176" "Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706" "16/158" 0.221761306876106 0.594723504804102 0 0 1.23721225149432 1.86343177290676 "KCNH2;GABRA1;MEF2C;THRB;RORA;GATA3;NR3C1;POU3F2;HIF1A;SLC6A4;AR;ADCYAP1;CREB1;MAP2;CASP3;PPARGC1A"
"177" "BMP Signaling Pathway in Eyelid Development WP3927" "3/20" 0.221863212402917 0.591635233074445 0 0 1.83262064752596 2.75936636657644 "INHBB;EGFR;FGFR2"
"178" "Nanomaterial induced apoptosis WP2507" "3/20" 0.221863212402917 0.588311439630206 0 0 1.83262064752596 2.75936636657644 "CASP9;CASP3;FAS"
"179" "Serotonin Receptor 2 and ELK-SRF/GATA4 signaling WP732" "3/20" 0.221863212402917 0.585024783542887 0 0 1.83262064752596 2.75936636657644 "ELK4;KRAS;RASGRP1"
"180" "Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341" "8/71" 0.223208640749891 0.58530265796638 0 0 1.37661644884579 2.06444056707948 "PRKCH;CAMK2A;PLCG2;PRKCA;KRAS;PLCB1;RXRG;MAPK13"
"181" "Methionine metabolism leading to Sulphur Amino Acids and related disorders WP4292" "2/11" 0.225786658459701 0.588791728138006 0 0 2.22135836063753 3.30574713092585 "CBS;MAT2B"
"182" "NAD metabolism, sirtuins and aging WP3630" "2/11" 0.225786658459701 0.585556608752632 0 0 2.22135836063753 3.30574713092585 "SIRT1;HIF1A"
"183" "SRF and miRs in Smooth Muscle Differentiation and Proliferation WP1991" "2/11" 0.225786658459701 0.582356845863273 0 0 2.22135836063753 3.30574713092585 "MEF2C;MEF2D"
"184" "IL-5 Signaling Pathway WP127" "5/40" 0.226669529690343 0.581456619640444 0 0 1.5271838729383 2.26674120124169 "GSK3B;SPRED1;PTPN11;KRAS;GRB2"
"185" "Microglia Pathogen Phagocytosis Pathway WP3937" "5/40" 0.226669529690343 0.578313610885631 0 0 1.5271838729383 2.26674120124169 "PIK3CA;PLCG2;PIK3C3;PIK3CB;PIK3C2A"
"186" "PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844" "4/30" 0.22766910361146 0.57774095110005 0 0 1.62899613113419 2.41068947934556 "GSK3B;PIK3CA;KRAS;PIK3CB"
"187" "Corticotropin-releasing hormone signaling pathway WP2355" "10/93" 0.229011737664632 0.578040321805915 0 0 1.31370655736628 1.93637984585495 "CASP9;GSK3B;CREB1;PRKAA2;CASP3;CAMK2A;PLCG2;PRKCA;BRAF;RAPGEF3"
"188" "G Protein Signaling Pathways WP35" "10/93" 0.229011737664632 0.574965639243118 0 0 1.31370655736628 1.93637984585495 "AKAP13;PRKCH;GNAL;PRKCA;KRAS;PRKD1;PDE7B;AKAP4;GNG12;ADCY7"
"189" "Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850" "4/31" 0.245844021259833 0.613959672140958 0 0 1.57644786883954 2.21184780037465 "SMAD2;GSK3B;PPARGC1A;ACVR2B"
"190" "Apoptosis WP254" "9/84" 0.248131394745708 0.616410622736707 0 0 1.30901474823283 1.82450064001818 "CASP9;MAPK10;CHUK;TRAF3;CASP3;CASP1;FAS;BIRC2;BCL2L2"
"191" "Ebola Virus Pathway on Host WP4217" "13/129" 0.256991972059926 0.635079637760654 0 0 1.23121800608979 1.6728687485658 "TSG101;ITGA3;DAB2IP;PIK3CB;EGFR;PIK3CA;AXL;NEDD4;RASA2;REL;HLA-DOB;EPS15;MBL2"
"192" "Bile Acids synthesis and enterohepatic circulation  WP4389" "2/12" 0.257167855132101 0.632204310533082 0 0 2.03624516391774 2.76527443387414 "FXR1;ABCG5"
"193" "Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314" "5/42" 0.257998719971322 0.630960600137119 0 0 1.45446083136981 1.97050448762878 "CASP9;FAF1;CASP3;FAS;MAP3K7"
"194" "NAD+ biosynthetic pathways WP3645" "3/22" 0.267012072841941 0.649637620522661 0 0 1.66601877047815 2.19991348636804 "TNKS2;QPRT;SIRT1"
"195" "PI3K/AKT/mTOR - VitD3 Signalling WP4141" "3/22" 0.267012072841941 0.646306145545621 0 0 1.66601877047815 2.19991348636804 "GSK3B;PRKAA2;PIK3CA"
"196" "Transcription factor regulation in adipogenesis WP3599" "3/22" 0.267012072841941 0.643008665211205 0 0 1.66601877047815 2.19991348636804 "CREB1;NR3C1;PPARGC1A"
"197" "Type II diabetes mellitus WP1584" "3/22" 0.267012072841941 0.639744661834499 0 0 1.66601877047815 2.19991348636804 "GK;CACNA1A;SOCS4"
"198" "IL-4 Signaling Pathway WP395" "6/54" 0.278898257973249 0.66484837254229 0 0 1.35749677594516 1.73339880598712 "CHUK;PIK3CA;INPP5D;PTPN11;GRB2;GATA3"
"199" "Interferon type I signaling pathways WP585" "6/54" 0.278898257973249 0.6615074259466 0 0 1.35749677594516 1.73339880598712 "CREB1;PTPRC;REL;PTPN11;CRKL;MAP2K6"
"200" "Alpha 6 Beta 4 signaling pathway WP244" "4/33" 0.283041451090099 0.667977824572635 0 0 1.48090557375835 1.86914262495191 "GAB1;PTPN11;PRKCA;GRB2"
"201" "Fluoropyrimidine Activity WP1601" "4/33" 0.283041451090099 0.664654551813567 0 0 1.48090557375835 1.86914262495191 "PPAT;TDG;UPP2;UMPS"
"202" "BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation WP3876" "2/13" 0.288601576974421 0.674356160059043 0 0 1.87961092053945 2.33580784443487 "DKK1;LEFTY2"
"203" "Cell-type Dependent Selectivity of CCK2R Signaling WP3679" "2/13" 0.288601576974421 0.671034208531658 0 0 1.87961092053945 2.33580784443487 "CCKBR;PLCB1"
"204" "Development of pulmonary dendritic cells and macrophage subsets WP3892" "2/13" 0.288601576974421 0.667744825156503 0 0 1.87961092053945 2.33580784443487 "CSF1;RUNX2"
"205" "EDA Signalling in Hair Follicle Development WP3930" "2/13" 0.288601576974421 0.664487533326471 0 0 1.87961092053945 2.33580784443487 "DKK1;WNT3"
"206" "Genes targeted by miRNAs in adipocytes WP1992" "2/13" 0.288601576974421 0.661261865688964 0 0 1.87961092053945 2.33580784443487 "HCN4;HDAC4"
"207" "Purine metabolism WP4224" "2/13" 0.288601576974421 0.658067363922351 0 0 1.87961092053945 2.33580784443487 "GRM5;PPAT"
"208" "Vitamin B12 Disorders WP4271" "2/13" 0.288601576974421 0.654903578518878 0 0 1.87961092053945 2.33580784443487 "CUBN;MMAA"
"209" "ncRNAs involved in STAT3 signaling in hepatocellular carcinoma WP4337" "2/13" 0.288601576974421 0.651770068573811 0 0 1.87961092053945 2.33580784443487 "ZEB1;IL6ST"
"210" "EBV LMP1 signaling WP262" "3/23" 0.289981203151301 0.651767275654352 0 0 1.59358317176171 1.97275903666085 "CHUK;TRAF6;MAP3K7"
"211" "Integrated Cancer Pathway WP1971" "5/44" 0.290268880472892 0.649321855844573 0 0 1.38834897539846 1.71731494907191 "CASP9;SMAD2;BARD1;POU2F1;CASP3"
"212" "DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959" "6/55" 0.29339817904708 0.653226134482178 0 0 1.33281501638252 1.63433058656214 "CASP9;YAP1;RIF1;CASP3;TRAF6;SMC1A"
"213" "Pathogenic Escherichia coli infection WP2272" "6/55" 0.29339817904708 0.650159345118412 0 0 1.33281501638252 1.63433058656214 "OCLN;ROCK1;ARPC3;ARPC5L;PRKCA;NCK1"
"214" "Notch Signaling WP268" "5/45" 0.306666419191578 0.676385747001986 0 0 1.35749677594516 1.60455400066717 "DLL4;KAT2B;JAG1;DTX3L;DVL3"
"215" "IL1 and megakaryocytes in obesity WP2865" "3/24" 0.313080204425156 0.687320262738017 0 0 1.5271838729383 1.77351233521241 "PIK3CA;MYD88;HBEGF"
"216" "miRNA regulation of p53 pathway in prostate cancer WP3982" "3/24" 0.313080204425156 0.684138224484601 0 0 1.5271838729383 1.77351233521241 "CASP9;CASP3;CYS1"
"217" "mRNA Processing WP411" "12/126" 0.335465178317843 0.729675410903326 0 0 1.16356866509585 1.27089288578505 "NUDT21;SF3A1;SNRPN;RNMT;CPSF3;CELF2;HNRNPD;HNRNPU;DICER1;SREK1;SMC1A;PRPF8"
"218" "Differentiation of white and brown adipocyte    WP2895" "3/25" 0.336217890987359 0.727958002504741 0 0 1.46609651802077 1.59803911171132 "ZIC1;PPARGC1A;HOXC8"
"219" "Signal Transduction of S1P Receptor WP26" "3/25" 0.336217890987359 0.724633993360883 0 0 1.46609651802077 1.59803911171132 "AKT3;S1PR3;PLCB1"
"220" "Catalytic cycle of mammalian Flavin-containing MonoOxygenases (FMOs) WP688" "1/5" 0.347547102766158 0.745646511389212 0 0 2.44349419670128 2.58241924406723 "FMO2"
"221" "Secretion of Hydrochloric Acid in Parietal Cells WP2597" "1/5" 0.347547102766158 0.742272545274329 0 0 2.44349419670128 2.58241924406723 "CCKBR"
"222" "TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer WP2868" "1/5" 0.347547102766158 0.738928975250571 0 0 2.44349419670128 2.58241924406723 "EGFR"
"223" "Vitamin B6-dependent and responsive disorders WP4228" "1/5" 0.347547102766158 0.735615392401913 0 0 2.44349419670128 2.58241924406723 "AASS"
"224" "GPR40 Pathway WP3958" "2/15" 0.350787178336493 0.739158697209039 0 0 1.62899613113419 1.70649654886421 "PLCG2;PLCB1"
"225" "Oxysterols derived from cholesterol WP4545" "2/15" 0.350787178336493 0.735873547443665 0 0 1.62899613113419 1.70649654886421 "CYP7B1;IL17D"
"226" "Regulation of sister chromatid separation at the metaphase-anaphase transition WP4240" "2/15" 0.350787178336493 0.732617469800109 0 0 1.62899613113419 1.70649654886421 "RAD21;SMC1A"
"227" "miRNAs involved in DNA damage response WP1545" "2/15" 0.350787178336493 0.729390080065307 0 0 1.62899613113419 1.70649654886421 "CREB1;CDK6"
"228" "Differentiation Pathway WP2848" "5/48" 0.356489933569642 0.737996704582767 0 0 1.27265322744858 1.3126772505062 "CSF1;INHBA;FGF1;FGF2;DKK1"
"229" "Exercise-induced Circadian Regulation WP410" "5/48" 0.356489933569642 0.734774011549654 0 0 1.27265322744858 1.3126772505062 "VAPA;NR1D2;TOB1;AZIN1;QKI"
"230" "Senescence and Autophagy in Cancer WP615" "10/105" 0.356728891882191 0.732069725949539 0 0 1.16356866509585 1.19938236866526 "ATG3;GSK3B;RNASEL;KMT2A;ATG16L1;BRAF;PIK3C3;INHBA;IL6ST;CD44"
"231" "Fibrin Complement Receptor 3 Signaling Pathway WP4136" "4/37" 0.359272379614545 0.734097676095521 0 0 1.32080767389259 1.35207708310889 "CHUK;TRAF6;CBLB;MYD88"
"232" "Cytokines and Inflammatory Response WP530" "3/26" 0.359310251804787 0.731010512292497 0 0 1.40970819040459 1.44293367682992 "CSF1;IL15;IL7"
"233" "EPO Receptor Signaling WP581" "3/26" 0.359310251804787 0.727873128119568 0 0 1.40970819040459 1.44293367682992 "PTPRC;GRB2;EPOR"
