"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"134" "Butanoate metabolism" "2/28" 0.493971961209076 1 0 0 1.21995852141027 0.860408103075674 "ACSM6;L2HGDH"
"135" "Relaxin signaling pathway" "8/130" 0.494575705747025 1 0 0 1.05104118767654 0.739990849732381 "MAPK10;GNG4;ADCY3;NOS1;PRKACA;SOS1;TGFBR1;ATF4"
"136" "Proteasome" "3/45" 0.495191129316336 1 0 0 1.13862795331625 0.800240786914368 "PSMB5;PSMB2;POMP"
"137" "Cysteine and methionine metabolism" "3/47" 0.524678133203483 1 0 0 1.09017569998365 0.703130930842611 "LDHB;AHCYL1;MAT2B"
"138" "Phosphatidylinositol signaling system" "6/99" 0.525397287326014 1 0 0 1.03511632119659 0.66620144896445 "ITPKB;PIKFYVE;DGKB;INPP5D;MTMR4;PIK3C2B"
"139" "Amino sugar and nucleotide sugar metabolism" "3/48" 0.539060490205519 1 0 0 1.06746370623399 0.659615166144009 "PGM3;GNPNAT1;HK1"
"140" "Notch signaling pathway" "3/48" 0.539060490205519 1 0 0 1.06746370623399 0.659615166144009 "NUMBL;JAG1;SNW1"
"141" "Taste transduction" "5/83" 0.539536136079818 1 0 0 1.02888068070746 0.634866210366561 "KCNK5;TAS2R41;GABRA4;CACNA1C;PRKACA"
"142" "Non-homologous end-joining" "1/13" 0.543690346267354 1 0 0 1.31380148459568 0.800598319137712 "XRCC4"
"143" "Non-small cell lung cancer" "4/66" 0.545127021413306 1 0 0 1.03511632119659 0.628042796533745 "RB1;E2F3;SOS1;STK4"
"144" "RNA polymerase" "2/31" 0.549075085606016 1 0 0 1.10189801933831 0.660609987462407 "POLR3H;POLR2J"
"145" "Cocaine addiction" "3/49" 0.553189609891463 1 0 0 1.04567873263738 0.619098758638082 "MAOB;PRKACA;ATF4"
"146" "Measles" "8/138" 0.563156974219336 1 0 0 0.990111263753264 0.568518790840196 "MAPK10;CCND2;CASP8;CD209;TRAF6;IL2RA;BCL2;RCHY1"
"147" "N-Glycan biosynthesis" "3/50" 0.567057602531492 1 0 0 1.02476515798463 0.581343523806844 "RPN1;MAN1C1;STT3A"
"148" "Epithelial cell signaling in Helicobacter pylori infection" "4/68" 0.569029857300799 1 0 0 1.00467172351434 0.566456395182206 "ATP6V1A;MAPK10;ATP6V1G3;MET"
"149" "Fluid shear stress and atherosclerosis" "8/139" 0.571450010696109 1 0 0 0.982988161136334 0.550058814561536 "PIAS4;MAPK10;PRKAA2;GSTO2;BCL2;ITGAV;ARHGEF2;MAP2K6"
"150" "Salmonella infection" "5/86" 0.571513603569766 1 0 0 0.992989494171152 0.555544846145099 "MAPK10;DYNC1I2;ROCK1;ARPC5L;PFN2"
"151" "Toll-like receptor signaling pathway" "6/104" 0.574192156853463 1 0 0 0.985351113446758 0.54666409772794 "MAPK10;TICAM2;CASP8;TOLLIP;TRAF6;MAP2K6"
"152" "Human immunodeficiency virus 1 infection" "12/212" 0.590211636880801 1 0 0 0.966759583004367 0.509747288875401 "MAPK10;CASP8;RPS6KB1;TRIM5;GNG4;GNAQ;TRAF6;PXN;BCL2;TMEM173;CRKL;MAP2K6"
"153" "Pentose and glucuronate interconversions" "2/34" 0.599819627108945 1 0 0 1.00467172351434 0.513514131156658 "RPE;XYLB"
"154" "B cell receptor signaling pathway" "4/71" 0.603529492732385 1 0 0 0.96222080561937 0.485883374177966 "INPP5D;SOS1;NFKBIE;VAV2"
"155" "Adherens junction" "4/72" 0.614649648908617 1 0 0 0.948856627763545 0.461811225044429 "PTPRB;SORBS1;MET;TGFBR1"
"156" "Arrhythmogenic right ventricular cardiomyopathy (ARVC)" "4/72" 0.614649648908617 1 0 0 0.948856627763545 0.461811225044429 "RYR2;ITGAV;CACNA1C;SLC8A1"
"157" "Bile secretion" "4/72" 0.614649648908617 1 0 0 0.948856627763545 0.461811225044429 "ADCY3;HMGCR;PRKACA;ATP1B1"
"158" "Melanoma" "4/72" 0.614649648908617 1 0 0 0.948856627763545 0.461811225044429 "RB1;PDGFD;E2F3;MET"
"159" "Alanine, aspartate and glutamate metabolism" "2/35" 0.615749520309048 1 0 0 0.975966817128218 0.473260969639662 "ADSL;GPT"
"160" "Prion diseases" "2/35" 0.615749520309048 1 0 0 0.975966817128218 0.473260969639662 "NCAM2;PRKACA"
"161" "Rheumatoid arthritis" "5/91" 0.622102670243399 1 0 0 0.938429631854055 0.445425751602028 "ATP6V1A;FLT1;MMP3;TNFSF11;ATP6V1G3"
"162" "Legionellosis" "3/55" 0.632278047389715 1 0 0 0.931604689076935 0.427071842107993 "CASP7;CASP8;NAIP"
"163" "Regulation of lipolysis in adipocytes" "3/55" 0.632278047389715 1 0 0 0.931604689076935 0.427071842107993 "ADCY3;ABHD5;PRKACA"
"164" "Epstein-Barr virus infection" "11/201" 0.634845188838973 1 0 0 0.934694588543194 0.424701018909251 "RB1;MAPK10;ENTPD1;SNW1;CCND2;CASP8;TRAF6;BCL2;E2F3;NFKBIE;MAP2K6"
"165" "Human T-cell leukemia virus 1 infection" "12/219" 0.635373488029663 1 0 0 0.935858591766784 0.424451442151768 "RB1;MAPK10;CCND2;NFYB;CHEK2;SRF;IL2RA;ADCY3;E2F3;PRKACA;TGFBR1;ATF4"
"166" "Phenylalanine metabolism" "1/17" 0.641597832395686 1 0 0 1.00467172351434 0.445866881871896 "MAOB"
"167" "Selenocompound metabolism" "1/17" 0.641597832395686 1 0 0 1.00467172351434 0.445866881871896 "SEPHS1"
"168" "Phospholipase D signaling pathway" "8/148" 0.642592431381088 1 0 0 0.923211854040206 0.408285466788086 "GNA13;PTGFR;DGKB;PDGFD;LPAR1;ADCY3;PLPP3;SOS1"
"169" "Aldosterone-regulated sodium reabsorption" "2/37" 0.646137292894126 1 0 0 0.923211854040206 0.403206564110566 "ATP1B1;NR3C2"
"170" "Gastric cancer" "8/149" 0.650072003864715 1 0 0 0.917015801328527 0.394933164037929 "RB1;FZD3;RPS6KB1;BCL2;E2F3;SOS1;MET;TGFBR1"
"171" "Non-alcoholic fatty liver disease (NAFLD)" "8/149" 0.650072003864715 1 0 0 0.917015801328527 0.394933164037929 "MAPK10;CASP7;CASP8;PRKAA2;ADIPOQ;MLX;NDUFS1;ATF4"
"172" "Hepatocellular carcinoma" "9/168" 0.655821011364104 1 0 0 0.914968891057704 0.385995525007603 "RB1;FZD3;GSTO2;RPS6KB1;E2F3;SOS1;SMARCA2;MET;TGFBR1"
"173" "Vascular smooth muscle contraction" "7/132" 0.659921370160292 1 0 0 0.90572678104702 0.376451376738083 "GNA13;GUCY1A2;ROCK1;GNAQ;ADCY3;CACNA1C;PRKACA"
"174" "Amoebiasis" "5/96" 0.668951517643939 1 0 0 0.889553088528323 0.357639207381028 "SERPINB1;RAB5B;GNAQ;SERPINB9;PRKACA"
"175" "Cardiac muscle contraction" "4/78" 0.677165841690027 1 0 0 0.875867656397118 0.341447433051131 "RYR2;CACNA1C;ATP1B1;SLC8A1"
"176" "Glycerophospholipid metabolism" "5/97" 0.677848062714078 1 0 0 0.880382438131124 0.342320963179754 "DGKB;GPAT4;ETNK1;PLPP3;CRLS1"
"177" "Viral myocarditis" "3/59" 0.679313695850148 1 0 0 0.868445049139516 0.335803610945873 "CASP8;CXADR;ABL1"
"178" "Thyroid hormone signaling pathway" "6/116" 0.67993956057027 1 0 0 0.883418239641921 0.340779792935442 "NCOA2;TBC1D4;ITGAV;PRKACA;ATP1B1;ESR1"
"179" "Glycosaminoglycan degradation" "1/19" 0.682372540992626 1 0 0 0.898916805249674 0.343547595386683 "IDS"
"180" "Pantothenate and CoA biosynthesis" "1/19" 0.682372540992626 1 0 0 0.898916805249674 0.343547595386683 "PANK1"
"181" "Ferroptosis" "2/40" 0.688101779135092 1 0 0 0.85397096498719 0.319230159863952 "SLC7A11;SAT1"
"182" "Progesterone-mediated oocyte maturation" "5/99" 0.695157375572838 1 0 0 0.862596934330495 0.313654926185674 "MAPK10;RPS6KA6;ADCY3;PGR;PRKACA"
"183" "Fat digestion and absorption" "2/41" 0.701149967835747 1 0 0 0.833142404865552 0.295793447904062 "MTTP;PLPP3"
"184" "Inflammatory mediator regulation of TRP channels" "5/100" 0.703568622703707 1 0 0 0.85397096498719 0.300247534137108 "MAPK10;GNAQ;ADCY3;PRKACA;MAP2K6"
"185" "Porphyrin and chlorophyll metabolism" "2/42" 0.713741021192623 1 0 0 0.813305680940181 0.274275220898861 "HEPH;FXN"
"186" "Tryptophan metabolism" "2/42" 0.713741021192623 1 0 0 0.813305680940181 0.274275220898861 "MAOB;ALDH7A1"
"187" "ECM-receptor interaction" "4/82" 0.714723182953321 1 0 0 0.833142404865552 0.279819181405327 "COL6A3;ITGAV;COL6A6;GP5"
"188" "Cellular senescence" "8/160" 0.726099169751703 1 0 0 0.85397096498719 0.273329356133038 "RB1;CCND2;CHEK2;MAPKAPK2;E2F3;RAD9B;TGFBR1;MAP2K6"
"189" "Hippo signaling pathway" "8/160" 0.726099169751703 1 0 0 0.85397096498719 0.273329356133038 "FZD3;CCND2;WWC1;BIRC5;AJUBA;TEAD1;YWHAG;TGFBR1"
"190" "Tuberculosis" "9/179" 0.727332342937984 1 0 0 0.858741752501085 0.273399125652487 "MAPK10;RAB5B;CASP8;LAMP1;CD209;NFYB;TRAF6;LAMP2;BCL2"
"191" "Chagas disease (American trypanosomiasis)" "5/103" 0.727824305227925 1 0 0 0.829098024259408 0.263400793351478 "MAPK10;CASP8;GNAQ;TRAF6;TGFBR1"
"192" "Other types of O-glycan biosynthesis" "1/22" 0.735010247362954 1 0 0 0.776337240897446 0.239011596829497 "EOGT"
"193" "C-type lectin receptor signaling pathway" "5/104" 0.73558349634111 1 0 0 0.821125927872299 0.252160564726497 "MAPK10;CASP8;CD209;IRF1;MAPKAPK2"
"194" "Central carbon metabolism in cancer" "3/65" 0.74124145327965 1 0 0 0.788280890757407 0.236034047598113 "PDHA1;MET;HK1"
"195" "Mitophagy" "3/65" 0.74124145327965 1 0 0 0.788280890757407 0.236034047598113 "MAPK10;SP1;ATF4"
"196" "Human papillomavirus infection" "17/330" 0.741545455704836 1 0 0 0.879848873017105 0.263091369074856 "RB1;ATP6V1A;FZD3;JAG1;PXN;UBE3A;PPP2R5C;CCND2;CASP8;RPS6KB1;IRF1;COL6A3;ITGAV;COL6A6;PRKACA;ATP6V1G3;SOS1"
"197" "Oocyte meiosis" "6/125" 0.747082328176111 1 0 0 0.819812126387703 0.239040728135581 "RPS6KA6;ADCY3;PGR;PPP2R5C;PRKACA;YWHAG"
"198" "ABC transporters" "2/45" 0.74886148834009 1 0 0 0.759085302210836 0.219528411690885 "ABCD2;ABCC5"
"199" "Mannose type O-glycan biosynthesis" "1/23" 0.750542399318335 1 0 0 0.742583447814948 0.213091103659538 "B4GAT1"
"200" "Proximal tubule bicarbonate reclamation" "1/23" 0.750542399318335 1 0 0 0.742583447814948 0.213091103659538 "ATP1B1"
"201" "Renin-angiotensin system" "1/23" 0.750542399318335 1 0 0 0.742583447814948 0.213091103659538 "ENPEP"
"202" "Th17 cell differentiation" "5/107" 0.757888149996714 1 0 0 0.798103705595505 0.221249881161408 "MAPK10;IL22;IL2RA;NFKBIE;TGFBR1"
"203" "Osteoclast differentiation" "6/127" 0.760525887732727 1 0 0 0.806901699200495 0.220885408488018 "MAPK10;TRAF6;TNFSF11;TGFBR1;MAP2K6;FOSL2"
"204" "MicroRNAs in cancer" "15/299" 0.767437337979126 1 0 0 0.856827055171094 0.226800791006232 "FZD3;SLC45A3;ROCK1;CRKL;ZEB2;HNRNPK;CCND2;STMN1;ABL1;BCL2;MDM4;E2F3;SOS1;MET;BCL2L2"
"205" "Ovarian steroidogenesis" "2/49" 0.789870954092016 1 0 0 0.697119155091584 0.164440437173617 "ADCY3;PRKACA"
"206" "FoxO signaling pathway" "6/132" 0.791813220767503 1 0 0 0.776337240897446 0.181220205997049 "MAPK10;CCND2;PRKAA2;STK4;SOS1;TGFBR1"
"207" "Leukocyte transendothelial migration" "5/112" 0.791871082910014 1 0 0 0.76247407588142 0.177928414755681 "ROCK1;PXN;CLDN18;BCAR1;VAV2"
"208" "Maturity onset diabetes of the young" "1/26" 0.791890608980439 1 0 0 0.656900742297839 0.153275974959828 "FOXA2"
"209" "Th1 and Th2 cell differentiation" "4/92" 0.794297535342739 1 0 0 0.742583447814948 0.171014857815926 "MAPK10;JAG1;IL2RA;NFKBIE"
"210" "Toxoplasmosis" "5/113" 0.798199815470553 1 0 0 0.755726517687779 0.170337974161332 "MAPK10;CASP8;TRAF6;BCL2;MAP2K6"
"211" "Cholesterol metabolism" "2/50" 0.799154828563257 1 0 0 0.683176771989752 0.153168624465859 "LRPAP1;VAPA"
"212" "IL-17 signaling pathway" "4/93" 0.801173433156339 1 0 0 0.734598679558874 0.162844244552742 "MAPK10;CASP8;TRAF6;MMP3"
"213" "Ascorbate and aldarate metabolism" "1/27" 0.804091184576301 1 0 0 0.632571085175697 0.137927445729763 "ALDH7A1"
"214" "Hepatitis C" "7/155" 0.809236808421001 1 0 0 0.771328613536817 0.163262258462863 "RB1;CASP8;TRAF6;CLDN18;E2F3;SOS1;YWHAG"
"215" "PPAR signaling pathway" "3/74" 0.815831245451408 1 0 0 0.692408890530154 0.140938273444087 "ADIPOQ;ME1;SORBS1"
"216" "Glioma" "3/75" 0.822873263607922 1 0 0 0.683176771989752 0.13318741817198 "RB1;E2F3;SOS1"
"217" "Hematopoietic cell lineage" "4/97" 0.826832056331351 1 0 0 0.704305950504899 0.133926368587544 "IL2RA;CD59;GP5;EPOR"
"218" "Fanconi anemia pathway" "2/54" 0.832743237364445 1 0 0 0.632571085175697 0.115779436877997 "FANCA;FANCC"
"219" "Citrate cycle (TCA cycle)" "1/30" 0.836569595398976 1 0 0 0.569313976658127 0.101591553481874 "PDHA1"
"220" "Synaptic vesicle cycle" "3/78" 0.842633066554831 1 0 0 0.656900742297839 0.112476966911192 "ATP6V1A;ATP6V1G3;SLC6A2"
"221" "Galactose metabolism" "1/31" 0.846152723954857 1 0 0 0.550949009669155 0.0920390131947963 "HK1"
"222" "Mucin type O-glycan biosynthesis" "1/31" 0.846152723954857 1 0 0 0.550949009669155 0.0920390131947963 "GALNT1"
"223" "beta-Alanine metabolism" "1/31" 0.846152723954857 1 0 0 0.550949009669155 0.0920390131947963 "ALDH7A1"
"224" "Complement and coagulation cascades" "3/79" 0.848781716443125 1 0 0 0.648585543028246 0.106337696261786 "C5AR1;F13A1;CD59"
"225" "RNA degradation" "3/79" 0.848781716443125 1 0 0 0.648585543028246 0.106337696261786 "BTG1;CNOT7;DCP2"
"226" "Melanogenesis" "4/101" 0.849681621996281 1 0 0 0.676412645534408 0.11018326522721 "FZD3;GNAQ;ADCY3;PRKACA"
"227" "Pyrimidine metabolism" "2/57" 0.854513366855877 1 0 0 0.599277870166449 0.0942203446754963 "ENTPD1;ENTPD5"
"228" "Kaposi sarcoma-associated herpesvirus infection" "8/186" 0.858586850447607 1 0 0 0.734598679558874 0.112002378937387 "RB1;MAPK10;CASP8;GNG4;MAPKAPK2;E2F3;CCR3;MAP2K6"
"229" "VEGF signaling pathway" "2/59" 0.867556010733021 1 0 0 0.57896336609301 0.0822563380908207 "MAPKAPK2;PXN"
"230" "Peroxisome" "3/83" 0.871327670214764 1 0 0 0.617328408424475 0.0850290697014191 "ABCD2;PEX12;XDH"
"231" "Tyrosine metabolism" "1/36" 0.886275346141733 1 0 0 0.474428313881772 0.0572765927654856 "MAOB"
"232" "Basal cell carcinoma" "2/63" 0.890471833756102 1 0 0 0.542203787293454 0.0628977031966774 "FZD3;GLI3"
"233" "Cytosolic DNA-sensing pathway" "2/63" 0.890471833756102 1 0 0 0.542203787293454 0.0628977031966774 "POLR3H;TMEM173"
"234" "African trypanosomiasis" "1/37" 0.892945825958881 1 0 0 0.461605927020103 0.0522673460731024 "GNAQ"
"235" "Thyroid cancer" "1/37" 0.892945825958881 1 0 0 0.461605927020103 0.0522673460731024 "TPR"
"236" "Herpes simplex virus 1 infection" "23/492" 0.893022077135152 1 0 0 0.798428137996154 0.0903373340635611 "ZNF133;EIF2B3;ZNF570;ZNF470;ZNF490;ZNF3;HCFC2;TMEM173;POU2F3;CASP8;ZNF727;TRAF6;ZNF736;ZNF714;ZNF317;BCL2;ZNF845;ZNF547;SRSF4;ZNF577;ZNF621;ZNF554;ZNF641"
"237" "Acute myeloid leukemia" "2/66" 0.905180831079834 1 0 0 0.517558160598297 0.0515594244206485 "RPS6KB1;SOS1"
"238" "Aminoacyl-tRNA biosynthesis" "2/66" 0.905180831079834 1 0 0 0.517558160598297 0.0515594244206485 "NARS;FARS2"
"239" "Alcoholism" "7/180" 0.908124567100636 1 0 0 0.664199639434481 0.0640113909739495 "MAOB;GNG4;PRKACA;SOS1;HDAC9;ATF4;CAMKK2"
"240" "Homologous recombination" "1/41" 0.91594059170835 1 0 0 0.416571202432776 0.0365765231404692 "BARD1"
"241" "Necroptosis" "6/162" 0.918042778684034 1 0 0 0.632571085175697 0.0540919692404158 "MAPK10;TICAM2;CASP8;BCL2;SPATA2;PPIA"
"242" "Thermogenesis" "9/231" 0.929129873046754 1 0 0 0.665431920769239 0.0489137386276254 "RPS6KA6;PRKAA2;RPS6KB1;ADCY3;FRS2;NDUFS1;PRKACA;SOS1;SMARCA2"
"243" "Fatty acid degradation" "1/44" 0.929885219078688 1 0 0 0.388168620448723 0.0282175765846013 "ALDH7A1"
"244" "Cytokine-cytokine receptor interaction" "12/294" 0.930132269753871 1 0 0 0.697119155091584 0.050491278973933 "GHR;IL22;ACVR1C;IL2RA;IL31RA;CCR9;TNFSF11;LIFR;CCR3;TGFBR1;EPOR;IL1F10"
"245" "Basal transcription factors" "1/45" 0.933999373965602 1 0 0 0.379542651105418 0.0259149866309494 "TAF1"
"246" "Glycosphingolipid biosynthesis" "1/45" 0.933999373965602 1 0 0 0.379542651105418 0.0259149866309494 "B3GNT5"
"247" "Neuroactive ligand-receptor interaction" "14/338" 0.935405564294845 1 0 0 0.707431568628442 0.047238803222638 "CHRM2;PTGFR;GABRB2;GABRB1;NPFFR1;GABRA4;C5AR1;GLP2R;LPAR1;TAAR2;GHR;GPR156;GRIA3;GRIA4"
"248" "AGE-RAGE signaling pathway in diabetic complications" "3/100" 0.937247024276227 1 0 0 0.512382578992314 0.0332066942731857 "MAPK10;BCL2;TGFBR1"
"249" "Huntington disease" "7/193" 0.939353451566733 1 0 0 0.619460803617651 0.0387556098801145 "CASP8;SP1;GNAQ;DCTN4;NDUFS1;POLR2J;RCOR1"
"250" "Alzheimer disease" "6/171" 0.939673726715098 1 0 0 0.599277870166449 0.0372886051569233 "CASP7;CASP8;GNAQ;NDUFS1;CACNA1C;NOS1"
"251" "T cell receptor signaling pathway" "3/101" 0.939927585770732 1 0 0 0.507309484150806 0.0314290619507702 "NFKBIE;SOS1;VAV2"
"252" "Ether lipid metabolism" "1/47" 0.941518149406147 1 0 0 0.363391899994549 0.0218985969268707 "PLPP3"
"253" "Nucleotide excision repair" "1/47" 0.941518149406147 1 0 0 0.363391899994549 0.0218985969268707 "RAD23B"
"254" "Antigen processing and presentation" "2/77" 0.944731179005353 1 0 0 0.443621280512826 0.0252220251833649 "NFYB;CTSB"
"255" "Intestinal immune network for IgA production" "1/48" 0.94495020656962 1 0 0 0.355821235411329 0.0201476815888689 "CCR9"
"256" "Malaria" "1/49" 0.94818100419396 1 0 0 0.348559577545792 0.0185468071100548 "MET"
"257" "Ribosome" "5/153" 0.949238557542572 1 0 0 0.558150957507968 0.0290769490081034 "MRPL30;RPS9;RPL17-C18ORF32;MRPS5;MRPL22"
"258" "Endocytosis" "9/244" 0.952059347415061 1 0 0 0.629978580728255 0.0309495287556505 "RAB5B;DNAJC6;TRAF6;IL2RA;PSD3;ARPC5L;VPS37B;TGFBR1;RAB11B"
"259" "Drug metabolism" "3/108" 0.95591489789601 1 0 0 0.474428313881772 0.0213902594318173 "MAOB;GSTO2;XDH"
"260" "Glutathione metabolism" "1/56" 0.966069795151347 1 0 0 0.304989630352568 0.010527996727516 "GSTO2"
"261" "Endometrial cancer" "1/58" 0.969937046130591 1 0 0 0.294472746547307 0.00898851865106764 "SOS1"
"262" "Cell adhesion molecules (CAMs)" "4/145" 0.973389121661687 1 0 0 0.471156394475691 0.0127077274382671 "NRXN1;CLDN18;ITGAV;NCAM2"
"263" "Inflammatory bowel disease (IBD)" "1/65" 0.980318792633688 1 0 0 0.262760296919136 0.00522300771459905 "IL22"
"264" "Staphylococcus aureus infection" "1/68" 0.983587082524359 1 0 0 0.251167930878585 0.00415660360194665 "C5AR1"
"265" "Ribosome biogenesis in eukaryotes" "2/101" 0.983746284100135 1 0 0 0.338206322767204 0.00554227377407266 "NOP58;GNL3L"
"266" "Oxidative phosphorylation" "3/133" 0.986068341602758 1 0 0 0.385250059392718 0.00540490993924174 "ATP6V1A;NDUFS1;ATP6V1G3"
"267" "Leishmaniasis" "1/74" 0.988586345711733 1 0 0 0.230802963510052 0.00264945413870998 "TRAF6"
"268" "Metabolism of xenobiotics by cytochrome P450" "1/74" 0.988586345711733 1 0 0 0.230802963510052 0.00264945413870998 "GSTO2"
"269" "Parkinson disease" "3/142" 0.990933179150246 1 0 0 0.360832802107264 0.00328652817185662 "NDUFS1;UBE2G1;PRKACA"
"270" "Chemical carcinogenesis" "1/82" 0.992968900808721 1 0 0 0.208285601216388 0.00146964942359403 "GSTO2"
"271" "Natural killer cell mediated cytotoxicity" "2/131" 0.996686907192593 1 0 0 0.26075449312586 0.000865338101245894 "SOS1;VAV2"
"272" "Influenza A" "3/171" 0.997819187381583 1 0 0 0.299638935083225 0.000654169941178919 "MAPK10;TMPRSS13;MAP2K6"
"273" "Olfactory transduction" "6/444" 0.999995160235967 1 0 0 0.230802963510052 1.11703458462137e-06 "OR2C3;ADCY3;CNGA2;PRKACA;SLC8A1;OR4C3"
