"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"86" "adenylate kinase activity (GO:0004017)" "2/7" 0.0590878134724221 0.790814805892532 0 0 4.87983408564109 13.8037358919257 "AK2;AK3"
"87" "mRNA binding (GO:0003729)" "16/179" 0.0607678396382364 0.803951533604714 0 0 1.52665200444637 4.27568599939683 "SLC4A1AP;RBFOX2;CELF1;NCBP2;FMR1;SECISBP2L;RC3H1;FXR1;PURB;DHX33;TPR;SERBP1;SNIP1;PPIE;NCBP3;SF3B1"
"88" "core promoter sequence-specific DNA binding (GO:0001046)" "8/73" 0.062900367871693 0.822708220685439 0 0 1.87171718353357 5.17755018757182 "NR4A3;SP1;POU2AF1;NRIP1;PRDM10;ESR1;ATF4;TAF1"
"89" "muscle alpha-actinin binding (GO:0051371)" "3/16" 0.06333796614764 0.819123584673412 0 0 3.20239111870196 8.83626285802356 "SYNPO2;TTN;MYOM3"
"90" "transmembrane receptor protein tyrosine kinase activity (GO:0004714)" "7/61" 0.0647144442755933 0.827625837346755 0 0 1.95993336226568 5.36584843182338 "EPHA4;FLT1;ERBB4;RYK;CRIM1;MET;EPHA3"
"91" "chloride channel activity (GO:0005254)" "7/61" 0.0647144442755933 0.818531047925362 0 0 1.95993336226568 5.36584843182338 "GABRB2;GABRB1;GABRA4;CLCA2;SLC26A8;SLC26A7;ANO6"
"92" "microtubule binding (GO:0008017)" "17/195" 0.0657422102889176 0.822492217853741 0 0 1.4889750158751 4.05301097232833 "SUN2;RCC2;FMR1;CRIPT;KIF11;NDRG1;MID2;SPAST;MAP7D3;VAPA;KIF3A;DCX;MAP6D1;BIRC5;KIF1B;ARHGEF2;MAPRE2"
"93" "calmodulin-dependent protein kinase activity (GO:0004683)" "4/27" 0.0701871175002434 0.868659916589034 0 0 2.53028434070279 6.72192933215217 "EEF2K;DAPK1;MAPKAPK2;CAMKK2"
"94" "RNA cap binding (GO:0000339)" "3/17" 0.0736813690764628 0.902204849010731 0 0 3.01401517054303 7.86056755660572 "NCBP2;NCBP3;EIF4E2"
"95" "H4 histone acetyltransferase activity (GO:0010485)" "3/17" 0.0736813690764628 0.892707955863249 0 0 3.01401517054303 7.86056755660572 "NAA50;NAA40;KANSL1L"
"96" "ATPase binding (GO:0051117)" "7/63" 0.0743795752045642 0.891780115213056 0 0 1.89771325552709 4.93134813863336 "NOP58;SELENOS;ZNHIT6;PGR;ATP1B1;ATP6V1G3;ESR1"
"97" "phosphatidylinositol transporter activity (GO:0008526)" "2/8" 0.0757920008750839 0.899346319662078 0 0 4.26985482493595 11.0152114485691 "PITPNA;PITPNC1"
"98" "methylation-dependent protein binding (GO:0140034)" "6/52" 0.0820485788985118 0.963652186859052 0 0 1.97070222689352 4.92763012850497 "CBX5;FMR1;SPIN1;NCAPD3;KDM7A;GLYR1"
"99" "protein kinase C binding (GO:0005080)" "5/40" 0.0824422356020968 0.958495082606196 0 0 2.13492741246798 5.32804740691332 "TOP2A;ABL1;ITGAV;HDAC9;YWHAG"
"100" "hormone receptor binding (GO:0051427)" "5/40" 0.0824422356020968 0.948910131780134 0 0 2.13492741246798 5.32804740691332 "NCOA2;BCAS3;SNW1;NRIP1;ANKAR"
"101" "SUMO transferase activity (GO:0019789)" "3/18" 0.0847187171415672 0.965457855742019 0 0 2.84656988329063 7.02652638809111 "PIAS4;ZNF451;PIAS2"
"102" "lysine-acetylated histone binding (GO:0070577)" "3/18" 0.0847187171415672 0.955992582646509 0 0 2.84656988329063 7.02652638809111 "BRD3;MLLT3;TAF1"
"103" "acetylation-dependent protein binding (GO:0140033)" "3/18" 0.0847187171415672 0.946711101261591 0 0 2.84656988329063 7.02652638809111 "BRD3;MLLT3;TAF1"
"104" "mitogen-activated protein kinase kinase binding (GO:0031434)" "7/65" 0.0848480783443573 0.939039790138031 0 0 1.83932207843395 4.53741064091654 "EPHA4;FLT1;ERBB4;RYK;TRIB1;MET;EPHA3"
"105" "alpha-actinin binding (GO:0051393)" "4/29" 0.0867715347226775 0.951181299674303 0 0 2.35578197237846 5.75865402887768 "SYNPO2;CACNA1C;TTN;MYOM3"
"106" "phosphotyrosine residue binding (GO:0001784)" "4/29" 0.0867715347226775 0.942207891186809 0 0 2.35578197237846 5.75865402887768 "RASA1;ABL1;CRKL;VAV2"
"107" "transcription corepressor activity (GO:0003714)" "17/203" 0.087647527830317 0.942825276006494 0 0 1.43029619751549 3.48195865110391 "ZNF451;KLF12;RBFOX2;N4BP2L2;ZHX1;HDAC9;SNW1;HAND1;NRIP1;ID4;RLIM;KMT5A;RCOR3;AJUBA;YAF2;TRIM22;RCOR1"
"108" "RNA 7-methylguanosine cap binding (GO:0000340)" "2/9" 0.0937662201481286 0.99930480917126 0 0 3.79542651105418 8.9835871114284 "NCBP2;NCBP3"
"109" "ribonuclease P activity (GO:0004526)" "2/9" 0.0937662201481286 0.990136875142166 0 0 3.79542651105418 8.9835871114284 "RPP14;KIAA0391"
"110" "glucocorticoid receptor binding (GO:0035259)" "2/9" 0.0937662201481286 0.981135630822691 0 0 3.79542651105418 8.9835871114284 "NR4A3;NRIP1"
"111" "translation factor activity, RNA binding (GO:0008135)" "7/67" 0.0961135195930689 0.996636586050652 0 0 1.78441694176428 4.17950648953038 "EEF1B2;EIF2B3;EEF2K;EIF3J;GTPBP2;EIF4E2;EIF4B"
"112" "GABA-A receptor activity (GO:0004890)" "3/19" 0.0964099289962493 0.990784181023955 0 0 2.69675041574902 6.30809317663666 "GABRB2;GABRB1;GABRA4"
"113" "spectrin binding (GO:0030507)" "3/19" 0.0964099289962493 0.982016179421973 0 0 2.69675041574902 6.30809317663666 "KIF3A;GBP1;ADD2"
"114" "androgen receptor binding (GO:0050681)" "5/42" 0.0970688934206979 0.980055230940555 0 0 2.03326420235045 4.74225186273506 "RB1;KDM4C;SNW1;NRIP1;PIAS2"
"115" "RNA polymerase II transcription factor binding (GO:0001085)" "11/121" 0.0974890863020094 0.975738594205329 0 0 1.55267448179489 3.61464923935653 "RB1;DDRGK1;SP1;SRF;ID4;GATA2;ISL1;TEAD1;MEF2D;ATF4;TAF1"
"116" "ATP-dependent microtubule motor activity, plus-end-directed (GO:0008574)" "4/31" 0.105063951541015 1 0 0 2.20379603867662 4.96556249565003 "DYNC1I2;KIF3A;KIF1B;KIF11"
"117" "nuclear hormone receptor binding (GO:0035257)" "6/56" 0.10803841054428 1 0 0 1.82993778211541 4.07210283378019 "ASXL1;NCOA2;BCAS3;SNW1;NRIP1;ANKAR"
"118" "ubiquitin conjugating enzyme activity (GO:0061631)" "3/20" 0.108712761700512 1 0 0 2.56191289496157 5.68500278940454 "UBE2E2;UBE2G1;TAF1"
"119" "lysophosphatidic acid acyltransferase activity (GO:0042171)" "3/20" 0.108712761700512 1 0 0 2.56191289496157 5.68500278940454 "GPAT4;ABHD5;CRLS1"
"120" "K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)" "3/20" 0.108712761700512 1 0 0 2.56191289496157 5.68500278940454 "ZRANB3;ZRANB1;OTUD7B"
"121" "3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)" "3/20" 0.108712761700512 1 0 0 2.56191289496157 5.68500278940454 "PDE11A;PDE10A;PDE4B"
"122" "poly-pyrimidine tract binding (GO:0008187)" "3/20" 0.108712761700512 1 0 0 2.56191289496157 5.68500278940454 "FMR1;UHMK1;DIS3L2"
"123" "phosphatidylglycerol binding (GO:1901611)" "2/10" 0.112804771959913 1 0 0 3.41588385994876 7.45378868045718 "PITPNA;PITPNC1"
"124" "G-protein activated inward rectifier potassium channel activity (GO:0015467)" "2/10" 0.112804771959913 1 0 0 3.41588385994876 7.45378868045718 "KCNJ6;KCNJ15"
"125" "N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity (GO:0008532)" "2/10" 0.112804771959913 1 0 0 3.41588385994876 7.45378868045718 "B4GAT1;B3GNT5"
"126" "cyclic-nucleotide phosphodiesterase activity (GO:0004112)" "2/10" 0.112804771959913 1 0 0 3.41588385994876 7.45378868045718 "PDE11A;PDE10A"
"127" "leucine zipper domain binding (GO:0043522)" "2/10" 0.112804771959913 1 0 0 3.41588385994876 7.45378868045718 "ERC1;ATF4"
"128" "co-SMAD binding (GO:0070410)" "2/10" 0.112804771959913 1 0 0 3.41588385994876 7.45378868045718 "USP9Y;TRIM33"
"129" "cation transmembrane transporter activity (GO:0008324)" "9/97" 0.11448090177319 1 0 0 1.58468838863602 3.43457004758748 "ATP2B4;ATP13A4;SCN7A;ATP2B3;ATP13A5;CACNA1C;ATP13A3;CALHM5;SLC7A2"
"130" "estrogen receptor binding (GO:0030331)" "4/32" 0.11481351620958 1 0 0 2.13492741246798 4.62093523699805 "NRIP1;ESR1;ISL1;PPARGC1B"
"131" "anion:anion antiporter activity (GO:0015301)" "3/21" 0.121583461444774 1 0 0 2.43991704282054 5.14128175321569 "SLC26A8;SLC26A7;SLC7A11"
"132" "adenylyltransferase activity (GO:0070566)" "3/21" 0.121583461444774 1 0 0 2.43991704282054 5.14128175321569 "PAPOLA;ABL1;APTX"
"133" "N-methyltransferase activity (GO:0008170)" "3/21" 0.121583461444774 1 0 0 2.43991704282054 5.14128175321569 "DIMT1;SETD9;KMT5A"
"134" "neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)" "3/21" 0.121583461444774 1 0 0 2.43991704282054 5.14128175321569 "GABRA4;GRIA3;GRIA4"
"135" "chemokine receptor activity (GO:0004950)" "3/21" 0.121583461444774 1 0 0 2.43991704282054 5.14128175321569 "CCR9;GPR75;CCR3"
"136" "ubiquitin-like protein conjugating enzyme activity (GO:0061650)" "3/21" 0.121583461444774 1 0 0 2.43991704282054 5.14128175321569 "UBE2E2;UBE2G1;TAF1"
"137" "GABA receptor activity (GO:0016917)" "3/21" 0.121583461444774 1 0 0 2.43991704282054 5.14128175321569 "GABRB2;GABRB1;GABRA4"
"138" "Ras GTPase binding (GO:0017016)" "15/184" 0.12226961741195 1 0 0 1.39234396465303 2.92604800877217 "ADPRHL1;GRTP1;TBC1D8;NDRG1;STRN3;TBCK;AP3M1;TBC1D4;KIF3A;BIRC5;TBC1D12;ERC1;ARHGEF2;EVI5;RAPGEF6"
"139" "histone deacetylase binding (GO:0042826)" "8/85" 0.124111394645928 1 0 0 1.60747475762295 3.35411788452741 "TOP2A;SP1;TRAF6;SRF;PHF6;HDAC9;MEF2D;GLI3"
"140" "transmitter-gated ion channel activity (GO:0022824)" "4/33" 0.124942914220317 1 0 0 2.07023264239319 4.30587342024216 "GABRB1;GABRA4;GRIA3;GRIA4"
"141" "ion channel inhibitor activity (GO:0008200)" "4/33" 0.124942914220317 1 0 0 2.07023264239319 4.30587342024216 "ANKRD36C;RASA1;FKBP1B;SCN1B"
"142" "double-stranded DNA binding (GO:0003690)" "9/99" 0.125487334277758 1 0 0 1.55267448179489 3.22265421565539 "PURB;KIN;HLF;SP1;WT1;MBD1;NUCKS1;AFF4;APTX"
"143" "Rho GTPase binding (GO:0017048)" "7/72" 0.127665510785431 1 0 0 1.6604990985862 3.41787442520026 "DOCK4;RCC2;RTKN2;TNFAIP1;ARHGEF2;SRGAP1;STRN3"
"144" "myosin binding (GO:0017022)" "5/46" 0.129904182942799 1 0 0 1.85645861953737 3.78895435816799 "RAB3B;RAB3C;MYOC;RAB6B;RAB11B"
"145" "kinase inhibitor activity (GO:0019210)" "6/59" 0.129981330509437 1 0 0 1.73689009827903 3.54388881061622 "LRRTM3;AHSG;SH3BP5;TRIB1;DCN;SOCS5"
"146" "oxalate transmembrane transporter activity (GO:0019531)" "2/11" 0.132721655336897 1 0 0 3.10534896358978 6.27125583659021 "SLC26A8;SLC26A7"
"147" "tumor necrosis factor receptor binding (GO:0005164)" "2/11" 0.132721655336897 1 0 0 3.10534896358978 6.27125583659021 "TRAF6;TNFSF11"
"148" "prenyltransferase activity (GO:0004659)" "2/11" 0.132721655336897 1 0 0 3.10534896358978 6.27125583659021 "NUS1;FNTB"
"149" "protein channel activity (GO:0015266)" "2/11" 0.132721655336897 1 0 0 3.10534896358978 6.27125583659021 "TOMM40L;TOMM22"
"150" "adenyl nucleotide binding (GO:0030554)" "2/11" 0.132721655336897 1 0 0 3.10534896358978 6.27125583659021 "BAG2;BAG1"
"151" "adenyl-nucleotide exchange factor activity (GO:0000774)" "2/11" 0.132721655336897 1 0 0 3.10534896358978 6.27125583659021 "BAG2;BAG1"
"152" "3',5'-cyclic-GMP phosphodiesterase activity (GO:0047555)" "2/11" 0.132721655336897 1 0 0 3.10534896358978 6.27125583659021 "PDE11A;PDE10A"
"153" "cytokine receptor activity (GO:0004896)" "7/73" 0.134534543185726 1 0 0 1.63775253559187 3.28522396354462 "IL2RA;CCR9;IL31RA;LIFR;IL17RD;CCR3;EPOR"
"154" "actinin binding (GO:0042805)" "3/22" 0.134977330358266 1 0 0 2.32901172269234 4.66419168833903 "SYNPO2;CACNA1C;TTN"
"155" "N-acetyltransferase activity (GO:0008080)" "3/22" 0.134977330358266 1 0 0 2.32901172269234 4.66419168833903 "NAA50;GNPNAT1;SAT1"
"156" "core promoter proximal region DNA binding (GO:0001159)" "3/22" 0.134977330358266 0.995890431040799 0 0 2.32901172269234 4.66419168833903 "SP1;TEAD1;PAX2"
"157" "protein phosphorylated amino acid binding (GO:0045309)" "4/34" 0.135434023190135 0.992895291030859 0 0 2.00934344702868 4.01722142154882 "RASA1;ABL1;CRKL;VAV2"
"158" "single-stranded DNA binding (GO:0003697)" "8/87" 0.136582574134749 0.994978119171491 0 0 1.57052131491897 3.12663452365921 "PURB;STN1;HNRNPK;NABP1;SSBP2;RAD23B;APTX;PMS1"
"159" "Rab GTPase binding (GO:0017137)" "11/130" 0.140319660369227 1 0 0 1.44518163305525 2.83809418358961 "TBCK;AP3M1;ADPRHL1;TBC1D4;KIF3A;GRTP1;TBC1D8;TBC1D12;ERC1;NDRG1;EVI5"
"160" "purine ribonucleoside binding (GO:0032550)" "13/159" 0.14044843063504 1 0 0 1.39643050878408 2.74107425156864 "RAB3B;RAB5B;GCH1;MMAA;TUBE1;MIEF1;RAB11B;RRAGD;RAB18;SEPHS1;GBP1;RABL6;RAB8B"
"161" "phospholipid transporter activity (GO:0005548)" "5/48" 0.147976641574369 1 0 0 1.77910617705665 3.39933967562313 "PITPNA;PLSCR4;ATP10B;ATP11C;PITPNC1"
"162" "protein tyrosine kinase binding (GO:1990782)" "5/48" 0.147976641574369 1 0 0 1.77910617705665 3.39933967562313 "EPHA4;DOCK4;NRG3;CPNE3;SOCS5"
"163" "calcium-release channel activity (GO:0015278)" "3/23" 0.148849218042461 1 0 0 2.22775034344484 4.24346662798776 "RYR2;RASA3;FKBP1B"
"164" "cAMP binding (GO:0030552)" "2/12" 0.153348969264515 1 0 0 2.84656988329063 5.33742986023859 "PDE10A;PDE4B"
"165" "GABA-gated chloride ion channel activity (GO:0022851)" "2/12" 0.153348969264515 1 0 0 2.84656988329063 5.33742986023859 "GABRB1;GABRA4"
"166" "C2H2 zinc finger domain binding (GO:0070742)" "2/12" 0.153348969264515 1 0 0 2.84656988329063 5.33742986023859 "WT1;GATA2"
"167" "sulfate transmembrane transporter activity (GO:0015116)" "2/12" 0.153348969264515 1 0 0 2.84656988329063 5.33742986023859 "SLC26A8;SLC26A7"
"168" "transmembrane receptor protein kinase activity (GO:0019199)" "6/62" 0.153873041714321 1 0 0 1.65284702900747 3.09351382225702 "EPHA4;FLT1;ERBB4;RYK;MET;EPHA3"
"169" "exonuclease activity (GO:0004527)" "4/36" 0.157424741739963 1 0 0 1.89771325552709 3.50850700282028 "DCLRE1B;CNOT7;CPSF3;RAD9B"
"170" "protein-cysteine S-palmitoyltransferase activity (GO:0019706)" "3/24" 0.163153945337272 1 0 0 2.13492741246798 3.87075378728795 "ZDHHC24;ZDHHC8;ZDHHC2"
"171" "protein-cysteine S-acyltransferase activity (GO:0019707)" "3/24" 0.163153945337272 1 0 0 2.13492741246798 3.87075378728795 "ZDHHC24;ZDHHC8;ZDHHC2"
"172" "calcium ion transmembrane transporter activity (GO:0015085)" "7/77" 0.163747420100209 1 0 0 1.55267448179489 2.80945603556264 "RYR2;ATP2B4;ATP13A4;ATP2B3;ATP13A5;PKDREJ;ATP13A3"
"173" "carbohydrate kinase activity (GO:0019200)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "XYLB;HK1"
"174" "insulin-like growth factor I binding (GO:0031994)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "IGFBP5;ITGAV"
"175" "tRNA-specific ribonuclease activity (GO:0004549)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "RPP14;KIAA0391"
"176" "histone demethylase activity (H3-K9 specific) (GO:0032454)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "KDM4C;KDM7A"
"177" "protein kinase A catalytic subunit binding (GO:0034236)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "RYR2;PRKAR1A"
"178" "nucleoside-diphosphatase activity (GO:0017110)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "ENTPD1;ENTPD5"
"179" "G-protein coupled photoreceptor activity (GO:0008020)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "OPN1MW;OPN1MW2"
"180" "RNA stem-loop binding (GO:0035613)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "FMR1;RC3H1"
"181" "translation elongation factor activity (GO:0003746)" "2/13" 0.17453543372798 1 0 0 2.62760296919136 4.58681600036838 "EEF1B2;GTPBP2"
"182" "transcription cofactor binding (GO:0001221)" "3/25" 0.177846667550988 1 0 0 2.04953031596926 3.53919764613528 "CCNT2;TEAD1;ESR1"
"183" "cysteine-type peptidase activity (GO:0008234)" "6/65" 0.179539505071867 1 0 0 1.57656178151481 2.70752415892199 "USP37;CASP7;CASP8;USP9Y;OTUD7B;CTSB"
"184" "ATPase regulator activity (GO:0060590)" "4/38" 0.180626221895987 1 0 0 1.79783361049935 3.07667842207066 "DNAJA1;BAG2;BAG1;ATP1B1"
"185" "peptidyl-prolyl cis-trans isomerase activity (GO:0003755)" "4/38" 0.180626221895987 1 0 0 1.79783361049935 3.07667842207066 "FKBP1B;PPIE;PPIAL4D;PPIA"
"186" "3'-5' exonuclease activity (GO:0008408)" "4/38" 0.180626221895987 1 0 0 1.79783361049935 3.07667842207066 "CNOT7;ERI2;RAD9B;DIS3L2"
"187" "extracellular ligand-gated ion channel activity (GO:0005230)" "5/52" 0.187016160079464 1 0 0 1.6422518557446 2.75333417907786 "GABRB2;GABRB1;GABRA4;GRIA3;GRIA4"
"188" "receptor tyrosine kinase binding (GO:0030971)" "4/39" 0.19262919070669 1 0 0 1.75173531279424 2.88508744189845 "DOCK4;NRG3;CPNE3;SOCS5"
"189" "RNA polymerase II transcription coactivator activity (GO:0001105)" "4/39" 0.19262919070669 1 0 0 1.75173531279424 2.88508744189845 "POU2AF1;ISL1;SMARCA2;MED6"
"190" "enhancer binding (GO:0035326)" "3/26" 0.192883183097203 1 0 0 1.97070222689352 3.24312660235075 "TCF12;GATA2;ISL1"
"191" "tumor necrosis factor receptor superfamily binding (GO:0032813)" "3/26" 0.192883183097203 1 0 0 1.97070222689352 3.24312660235075 "TRAF6;TMBIM1;TNFSF11"
"192" "calcium channel regulator activity (GO:0005246)" "3/26" 0.192883183097203 1 0 0 1.97070222689352 3.24312660235075 "STIM2;NRXN1;FKBP1B"
"193" "tropomyosin binding (GO:0005523)" "2/14" 0.196145021641209 1 0 0 2.43991704282054 3.97438327928428 "TMOD1;NEBL"
"194" "insulin-like growth factor binding (GO:0005520)" "2/14" 0.196145021641209 1 0 0 2.43991704282054 3.97438327928428 "IGFBP5;ITGAV"
"195" "peptide transmembrane transporter activity (GO:1904680)" "2/14" 0.196145021641209 1 0 0 2.43991704282054 3.97438327928428 "SLC15A1;TOMM22"
"196" "Rac guanyl-nucleotide exchange factor activity (GO:0030676)" "2/14" 0.196145021641209 1 0 0 2.43991704282054 3.97438327928428 "TIAM1;ARHGEF2"
"197" "cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)" "2/14" 0.196145021641209 1 0 0 2.43991704282054 3.97438327928428 "CASP7;CASP8"
"198" "repressing transcription factor binding (GO:0070491)" "5/53" 0.197311164211893 1 0 0 1.61126597167394 2.61504162318622 "CBX5;DDRGK1;NFYB;SP1;HDAC9"
"199" "adenyl ribonucleotide binding (GO:0032559)" "20/279" 0.204438777852739 1 0 0 1.22433113259812 1.94360941770701 "PRPS1;DAPK1;AK3;MIEF1;TMEM173;ATP1B1;STK4;HSPA13;TGFBR1;UHMK1;TBCK;SRR;PDE10A;CLP1;PAPOLA;ABL1;PDE4B;ME1;SIK2;NAIP"
"200" "iron ion binding (GO:0005506)" "5/54" 0.207795657887204 1 0 0 1.58142771293924 2.48473937465536 "HEPH;TET3;HIF1AN;FXN;KDM7A"
"201" "RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)" "3/27" 0.208220194032416 1 0 0 1.89771325552709 2.97781408876257 "POU2AF1;PRDM10;TAF1"
"202" "actin filament binding (GO:0051015)" "10/127" 0.210274775001929 1 0 0 1.34483616533416 2.09705702932735 "MYO1D;ACTR2;ABLIM3;NEBL;ARPC5L;CORO2B;CORO1C;MYOM3;TTN;ADD2"
"203" "phosphatidylinositol-3,5-bisphosphate phosphatase activity (GO:0106018)" "2/15" 0.218055693807042 1 0 0 2.27725590663251 3.46827161432949 "PIKFYVE;MTMR4"
"204" "G-protein coupled chemoattractant receptor activity (GO:0001637)" "2/15" 0.218055693807042 1 0 0 2.27725590663251 3.46827161432949 "CCR9;CCR3"
"205" "intracellular ligand-gated ion channel activity (GO:0005217)" "2/15" 0.218055693807042 1 0 0 2.27725590663251 3.46827161432949 "RYR2;RASA3"
"206" "phosphatidylinositol phosphate kinase activity (GO:0016307)" "2/15" 0.218055693807042 1 0 0 2.27725590663251 3.46827161432949 "PIKFYVE;PIK3C2B"
"207" "oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)" "2/15" 0.218055693807042 1 0 0 2.27725590663251 3.46827161432949 "MAOB;LOXL4"
"208" "SH3 domain binding (GO:0017124)" "5/55" 0.218456978668164 1 0 0 1.55267448179489 2.36187590683933 "RUFY2;SH3BP5;ABL1;PTPN22;ZNF106"
"209" "RNA polymerase II transcription cofactor activity (GO:0001104)" "7/84" 0.220800837179057 1 0 0 1.42328494164532 2.14986361089463 "ZNF451;MED21;POU2AF1;N4BP2L2;ISL1;SMARCA2;PPARGC1B"
"210" "nuclear localization sequence binding (GO:0008139)" "3/28" 0.223815523071289 1 0 0 1.82993778211541 2.73929448119041 "KPNA6;RANBP6;KPNA3"
"211" "channel activity (GO:0015267)" "3/28" 0.223815523071289 1 0 0 1.82993778211541 2.73929448119041 "BCL2;TOMM40L;TOMM22"
"212" "palmitoyltransferase activity (GO:0016409)" "3/28" 0.223815523071289 1 0 0 1.82993778211541 2.73929448119041 "ZDHHC24;ZDHHC8;ZDHHC2"
"213" "metal ion binding (GO:0046872)" "30/442" 0.225117108503862 1 0 0 1.15923660405501 1.72857772867939 "TOP2A;RYR2;AMY2A;RPE;NRXN1;STK4;SLC8A1;CDH7;TTN;CAMKK2;SRR;ACVR1C;PAPOLA;ABL1;CPNE1;MAN1C1;PHACTR1;TRIM26;SLIT3;DIS3L2;SYT4;EYA2;TMEM2;STIM2;PLSCR4;CDH11;CALU;SIK2;ASTN2;FBN1"
"214" "chloride transmembrane transporter activity (GO:0015108)" "5/56" 0.229282329123849 1 0 0 1.52494815176284 2.24594540156178 "GABRB2;GABRA4;CLCA2;SLC26A8;SLC26A7"
"215" "phosphoric ester hydrolase activity (GO:0042578)" "5/56" 0.229282329123849 1 0 0 1.52494815176284 2.24594540156178 "DUSP5;PTPN22;MPPE1;PLPP3;ACPP"
"216" "transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)" "5/56" 0.229282329123849 1 0 0 1.52494815176284 2.24594540156178 "CERS5;KAT6B;KAT6A;ZDHHC8;ZDHHC2"
"217" "retinoic acid receptor binding (GO:0042974)" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "ASXL1;SNW1"
"218" "phosphatidic acid binding (GO:0070300)" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "RAPGEF6;PITPNC1"
"219" "cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "CASP7;CASP8"
"220" "transferase activity, transferring amino-acyl groups (GO:0016755)" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "ATE1;F13A1"
"221" "protein transmembrane transporter activity (GO:0008320)" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "TOMM40L;TOMM22"
"222" "poly(U) RNA binding (GO:0008266)" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "FMR1;DIS3L2"
"223" "ionotropic glutamate receptor activity (GO:0004970)" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "GRIA3;GRIA4"
"224" "Rac GTPase binding (GO:0048365)" "4/43" 0.24282961578628 1 0 0 1.58878319067384 2.24875618323396 "DOCK4;RCC2;ARHGEF2;SRGAP1"
"225" "polyubiquitin modification-dependent protein binding (GO:0031593)" "4/43" 0.24282961578628 1 0 0 1.58878319067384 2.24875618323396 "ZRANB3;ZRANB1;OTUD7B;RAD23B"
"226" "protein tyrosine kinase activity (GO:0004713)" "11/147" 0.243103613456177 1 0 0 1.27805178433457 1.80750714496842 "EPHA4;FLT1;CUX1;NRG4;ERBB4;RYK;ABL1;MET;EPHA3;TTN;CAMKK2"
"227" "5'-3' RNA polymerase activity (GO:0034062)" "3/30" 0.255619067378128 1 0 0 1.70794192997438 2.32974715756637 "MED21;POLR3H;POLR2J"
"228" "ligand-dependent nuclear receptor binding (GO:0016922)" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "NCOA2;ISL1"
"229" "chemokine binding (GO:0019956)" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "ITGAV;CCR3"
"230" "GTP-Rho binding (GO:0017049)" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "RTKN2;TNFAIP1"
"231" "ephrin receptor activity (GO:0005003)" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "EPHA4;EPHA3"
"232" "G-protein beta/gamma-subunit complex binding (GO:0031683)" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "GNA13;GNAQ"
"233" "transmembrane-ephrin receptor activity (GO:0005005)" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "EPHA4;EPHA3"
"234" "3'-5'-exoribonuclease activity (GO:0000175)" "3/31" 0.271749972523227 1 0 0 1.65284702900747 2.15344952605929 "CNOT7;ERI2;DIS3L2"
"235" "phosphoprotein phosphatase activity (GO:0004721)" "10/136" 0.274337149309101 1 0 0 1.25583965439293 1.62429981548349 "PPP6C;DUSP5;EYA2;PTPMT1;EYA3;PTPN22;CTDSPL2;PLPP3;MTMR4;CDC14B"
"236" "1-acylglycerol-3-phosphate O-acyltransferase activity (GO:0003841)" "2/18" 0.284559699215331 1 0 0 1.89771325552709 2.3850691875115 "GPAT4;CRLS1"
"237" "ion antiporter activity (GO:0099516)" "2/18" 0.284559699215331 1 0 0 1.89771325552709 2.3850691875115 "SLC26A8;SLC26A7"
