mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-16-5p,NM_175732,PTPMT1,310,335,0.923076923077,-19.3,1,0.0001020286,0.279,3.7298109999999993,3.51242872,-13.223621401949268,16,25,10,CDS,,0,0
hsa-miR-16-5p,NM_018095,KBTBD4,1614,1642,0.846153846154,-19.1,1,0.001017518,0.544,3.1951475624999994,5.0909842,-8.382634615281653,19,28,8,CDS,,0,0
hsa-miR-16-5p,NM_001318718,KBTBD4,1645,1691,0.846153846154,-20.6,1,0.001017518,0.544,4.801440000000001,4.160446765,-8.382634615281653,18,37,8,CDS,,0,0
hsa-miR-16-5p,NM_001318724,KBTBD4,1715,1743,0.846153846154,-19.1,1,0.001017518,0.544,3.2413501812499996,4.9453418312499995,-8.382634615281653,19,28,8,CDS,,0,0
hsa-miR-16-5p,NM_016506,KBTBD4,1701,1747,0.846153846154,-20.6,1,0.001017518,0.544,4.129548958333333,4.700978311250001,-8.382634615281653,18,37,8,CDS,,0,0
hsa-miR-16-5p,NM_001317232,MTCH2,1898,1919,0.884615384615,-19.4,1,0.002204066,0.662,4.419465574999999,3.7606825650000006,-9.546562468637928,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_014342,MTCH2,1925,1946,0.820512820513,-19.4,1,0.002204066,0.662,2.572224125,4.34541315375,-9.546562468637928,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_024783,AGBL2,142,152,0.923076923077,-16.3,1,6.359294e-06,0.265,0.0,0.0,-13.079371793104722,9,10,9,5UTR,,0,0
hsa-miR-16-5p,XM_011520372,AGBL2,148,158,0.923076923077,-16.3,1,5.673e-06,0.265,0.0,0.0,-13.079371793104722,9,10,9,5UTR,,0,0
hsa-miR-16-5p,NM_015308,FNBP4,1842,1864,0.923076923077,-20.5,1,0.02525927,0.588,2.8852241,3.6091294282499993,-8.108626787507722,16,21,10,CDS,,0,0
hsa-miR-16-5p,NM_015231,NUP160,2779,2819,0.846153846154,-17.1,1,0.004747942,0.588,1.9825018555555556,2.5984654262499998,-6.283094717113671,20,40,9,CDS,MIRT031904,0,0
hsa-miR-16-5p,NM_001004726,OR4X1,618,637,0.923076923077,-19.3,1,0.0002713014,0.471,-0.7077747142857144,-1.07069194375,-15.56753806912273,13,19,7,CDS,,0,0
hsa-miR-16-5p,NM_001206626,TRIM49B,770,781,1.0,-17.3,1,3.004866e-05,0.456,-0.36505646,-0.090799983,-13.223621401949268,10,11,10,CDS,,0,0
hsa-miR-16-5p,NM_001014986,FOLH1,3634,3654,1.0,-18.6,1,0.09941045,0.544,2.627447125,1.5851875337499999,-15.86656429078464,14,20,8,3UTR,,0,0
hsa-miR-16-5p,NM_007126,VCP,851,872,0.961538461538,-18.5,1,0.002438146,0.5,1.5993079000000001,2.4072160724999994,-8.071469890113187,14,21,10,CDS,,0,0
hsa-miR-16-5p,NM_032818,ARHGEF39,2459,2509,0.846153846154,-20.0,1,0.004092812,0.382,0.4707392625,-0.08607158000000001,-8.382634615281653,17,27,8,3UTR,,1,0
hsa-miR-16-5p,NM_001216,CA9,100,124,0.923076923077,-19.1,1,0.001446174,0.353,0.9295592500000001,0.30814287512499994,-8.108433275188325,14,24,8,CDS,,0,0
hsa-miR-16-5p,NM_006289,TLN1,3816,3832,0.923076923077,-21.3,1,4.135347e-06,0.426,4.1681067875,5.275957107499998,-12.007314033461745,15,16,15,CDS,,0,0
hsa-miR-16-5p,NM_001330660,GBA2,2373,2412,0.846153846154,-15.8,1,0.0005578782,0.5,2.9832283749999995,4.418988605000001,-14.00999859481628,15,39,8,CDS,,1,0
hsa-miR-16-5p,NM_020944,GBA2,2365,2404,0.846153846154,-15.8,1,0.0005578782,0.5,4.6280865,4.92284869575,-14.00999859481628,15,39,8,CDS,,1,0
hsa-miR-16-5p,NM_003995,NPR2,488,501,0.884615384615,-17.5,1,5.146119e-05,0.441,1.113808125,2.8760442674999993,-14.243047675119893,12,13,12,CDS,,0,0
hsa-miR-16-5p,NM_001004487,OR13J1,420,433,0.807692307692,-20.8,1,2.779162e-05,0.338,-0.865417816666667,0.06637829875000006,-7.052043616942562,12,13,12,CDS,,0,0
hsa-miR-16-5p,NM_019897,OR2S2,506,525,0.846153846154,-19.1,1,0.001402189,0.426,-1.5388129750000001,-0.43241793625000013,-13.353379620878652,14,19,8,CDS,,0,0
hsa-miR-16-5p,NM_021111,RECK,2558,2575,0.846153846154,-17.2,1,6.078837e-05,0.574,3.9816857,3.1713946406494995,-8.339878751753394,14,17,10,CDS,MIRT031373,1,1
hsa-miR-16-5p,NM_005893,CCIN,137,158,1.0,-20.7,1,6.886405e-05,0.544,1.5890580000000003,2.0027808012499997,-13.274549034565645,13,19,8,CDS,,0,0
hsa-miR-16-5p,NM_001190388,GNE,442,480,0.846153846154,-17.9,1,0.001821311,0.5,0.44552587999999993,0.29938326875,-6.246131332038532,17,23,10,CDS,,0,0
hsa-miR-16-5p,NM_001190384,GNE,407,445,0.923076923077,-17.9,1,0.001821311,0.5,-0.20540170000000008,0.29701338250000003,-6.246131332038532,17,23,10,CDS,,0,0
hsa-miR-16-5p,NM_001190383,GNE,613,651,0.846153846154,-17.9,1,0.001821311,0.5,0.009468299999999985,0.12559192375000006,-6.246131332038532,17,23,10,CDS,,0,0
hsa-miR-16-5p,NM_005476,GNE,613,651,0.846153846154,-17.9,1,0.001821311,0.5,0.009468299999999985,0.12559192375000006,-6.246131332038532,17,23,10,CDS,,0,0
hsa-miR-16-5p,NM_194330,RNF38,2242,2261,0.846153846154,-17.0,1,5.497804e-05,0.574,0.9108468750000001,0.8985572751250002,-6.013390377618052,16,19,14,3UTR,MIRT174782,0,0
hsa-miR-16-5p,NM_194329,RNF38,2194,2213,0.846153846154,-17.0,1,5.497804e-05,0.574,0.5052966425000001,0.6810354083750001,-6.013390377618052,16,19,14,3UTR,MIRT174782,0,0
hsa-miR-16-5p,NM_014791,MELK,1322,1344,1.0,-16.3,1,0.01618809,0.574,1.9556806666666668,1.2713457687500003,-11.641353394867098,10,13,9,CDS,,0,0
hsa-miR-16-5p,NM_001256687,MELK,1178,1200,0.923076923077,-16.3,1,0.01618809,0.574,0.5597000111111111,1.2524570174999998,-11.641353394867098,10,13,9,CDS,,0,0
hsa-miR-16-5p,NM_001256688,MELK,1109,1131,0.923076923077,-16.3,1,0.01618809,0.574,0.5597000111111111,1.2524570174999998,-11.641353394867098,10,13,9,CDS,,0,0
hsa-miR-16-5p,NM_001256689,MELK,1236,1258,0.923076923077,-16.3,1,0.01618809,0.574,0.5597000111111111,1.2524570174999998,-11.641353394867098,10,13,9,CDS,,0,0
hsa-miR-16-5p,NM_001256690,MELK,1119,1141,0.923076923077,-16.3,1,0.01618809,0.574,0.5597000111111111,1.2524570174999998,-11.641353394867098,10,13,9,CDS,,0,0
hsa-miR-16-5p,NM_001256692,MELK,996,1018,0.923076923077,-16.3,1,0.01618809,0.574,0.5597000111111111,1.2524570174999998,-11.641353394867098,10,13,9,CDS,,0,0
hsa-miR-16-5p,NM_001280551,PAX5,5012,5032,0.846153846154,-20.5,1,0.001950489,0.412,0.38574475555555554,-0.11645657999999999,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280551,PAX5,7906,7929,1.0,-19.6,1,0.0004398033,0.662,4.323958199999999,5.5320601125,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280556,PAX5,5201,5221,0.923076923077,-20.5,1,0.001950489,0.412,0.08833155555555555,0.0240684025,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280556,PAX5,8095,8118,1.0,-19.6,1,0.0004398033,0.662,4.323958199999999,5.5320601125,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280555,PAX5,5067,5087,0.923076923077,-20.5,1,0.001950489,0.412,-0.11645619999999995,-0.07408349,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280555,PAX5,7961,7984,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.61452867375,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280553,PAX5,5151,5171,0.846153846154,-20.5,1,0.001950489,0.412,0.21221304444444444,-0.0647093125,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280553,PAX5,8045,8068,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.5682166537499995,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280554,PAX5,5238,5258,0.846153846154,-20.5,1,0.001950489,0.412,0.3714886666666667,-0.14416675499999998,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280554,PAX5,8132,8155,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.5682166537499995,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280550,PAX5,7508,7529,0.846153846154,-21.4,1,0.03148226,0.456,3.4395887142857147,4.40911415,-7.605679855389093,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280550,PAX5,5048,5068,0.923076923077,-20.5,1,0.001950489,0.412,-0.1478436222222222,-0.08820779249999999,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280550,PAX5,7942,7965,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.5682166537499995,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280549,PAX5,7595,7616,0.846153846154,-21.4,1,0.03148226,0.456,3.4395887142857147,4.40911415,-7.605679855389093,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280549,PAX5,5135,5155,0.846153846154,-20.5,1,0.001950489,0.412,-0.4425873333333334,-0.010009739999999996,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280549,PAX5,8029,8052,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.5682166537499995,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280552,PAX5,7638,7659,0.846153846154,-21.4,1,0.03148226,0.456,3.4395887142857147,4.40911415,-7.605679855389093,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280552,PAX5,5178,5198,0.923076923077,-20.5,1,0.001950489,0.412,-0.13288466666666668,-0.08443825,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280552,PAX5,8072,8095,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.5682166537499995,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280547,PAX5,7725,7746,0.846153846154,-21.4,1,0.03148226,0.456,3.4395887142857147,4.40911415,-7.605679855389093,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280547,PAX5,8159,8182,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.5682166537499995,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280548,PAX5,7740,7761,0.846153846154,-21.4,1,0.03148226,0.456,3.4395887142857147,4.40911415,-7.605679855389093,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_001280548,PAX5,5280,5300,0.846153846154,-20.5,1,0.001950489,0.412,0.17681780000000002,-0.0814518025,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_001280548,PAX5,8174,8197,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.5682166537499995,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_016734,PAX5,7827,7848,0.846153846154,-21.4,1,0.03148226,0.456,3.4395887142857147,4.40911415,-7.605679855389093,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_016734,PAX5,5367,5387,0.923076923077,-20.5,1,0.001950489,0.412,0.16796955555555557,-0.15113492499999998,-11.418273199709544,15,20,9,3UTR,,0,0
hsa-miR-16-5p,NM_016734,PAX5,8261,8284,1.0,-19.6,1,0.0004398033,0.662,7.0179333333333345,5.5682166537499995,-5.1900497996759025,19,23,7,3UTR,,0,0
hsa-miR-16-5p,NM_014907,FRMPD1,555,600,0.846153846154,-17.5,1,0.02191631,0.544,4.972361071428572,4.137781815,-10.39884692653892,16,45,7,CDS,,0,1
hsa-miR-16-5p,NM_016042,EXOSC3,541,560,1.0,-18.7,1,0.008702248,0.559,-0.38250435714285713,-0.14149444375,-6.484258455685908,18,19,18,CDS,,0,0
hsa-miR-16-5p,NM_001286810,DCAF10,4164,4178,0.846153846154,-16.4,1,0.00012412,0.529,0.49471967999999994,0.037849912875000016,-14.876771435209038,12,14,10,3UTR,,1,1
hsa-miR-16-5p,NM_001286810,DCAF10,6283,6295,0.923076923077,-15.3,1,0.05788129,0.544,-0.11657726363636361,0.016792695000000003,-10.39884692653892,11,12,11,3UTR,,1,1
hsa-miR-16-5p,NM_024345,DCAF10,4690,4704,0.884615384615,-16.4,1,0.00012412,0.529,0.269981106,0.031935720375000025,-14.876771435209038,12,14,10,3UTR,,1,1
hsa-miR-16-5p,NM_024345,DCAF10,6809,6821,0.923076923077,-15.3,1,0.05788129,0.544,0.21529128181818177,6.0966249999988564e-05,-10.39884692653892,11,12,11,3UTR,,1,1
hsa-miR-16-5p,NM_000692,ALDH1B1,1038,1113,0.923076923077,-19.6,1,2.662741e-07,0.412,3.758533322222222,3.6175118937500006,-14.466127870277449,13,15,13,CDS,,0,0
hsa-miR-16-5p,NM_001085476,FOXD4L6,1775,1789,0.923076923077,-18.2,1,1.256313e-05,0.279,7.95279,3.2512983674999996,-13.731908128890174,13,14,13,CDS,,0,0
hsa-miR-16-5p,XM_017015035,CBWD6,309,327,0.846153846154,-19.8,1,1.511796e-05,0.588,0.0,0.0,-7.757046662006918,15,18,8,CDS,,0,0
hsa-miR-16-5p,XM_017015035,CBWD6,137,159,1.0,-20.4,1,0.0025523,0.412,0.0,0.0,-10.449774559155296,16,22,9,5UTR,,0,0
hsa-miR-16-5p,NM_001085457,CBWD6,77,99,0.923076923077,-20.4,1,0.0025523,0.412,0.11541146666666667,0.29156121625,-10.449774559155296,16,22,9,5UTR,,0,0
hsa-miR-16-5p,NM_001201380,CNTNAP3B,428,450,0.923076923077,-22.0,1,8.134062e-05,0.368,-0.10388444444444445,0.027416429375,-11.641353394867098,14,22,9,CDS,,0,0
hsa-miR-16-5p,NM_001201380,CNTNAP3B,1797,1818,0.846153846154,-17.7,1,0.03595911,0.456,0.8475506000000002,0.5824908700000001,-12.032006603963758,16,21,7,CDS,,0,0
hsa-miR-16-5p,NM_001286835,CBWD5,286,304,0.923076923077,-19.8,1,1.511796e-05,0.588,4.8056891625,3.3320543550000004,-7.757046662006918,15,18,8,5UTR,,0,0
hsa-miR-16-5p,NM_001024916,CBWD5,286,304,0.923076923077,-19.8,1,1.511796e-05,0.588,4.8056891625,3.3320543550000004,-7.757046662006918,15,18,8,CDS,,0,0
hsa-miR-16-5p,NM_001286836,CBWD5,259,304,0.846153846154,-21.8,1,1.511796e-05,0.588,4.378348851351351,4.624168565,-7.757046662006918,18,45,7,CDS,,0,0
hsa-miR-16-5p,NM_001330668,CBWD5,246,264,0.923076923077,-19.8,1,1.511796e-05,0.588,4.8056891625,3.3320543550000004,-7.757046662006918,15,18,8,CDS,,0,0
hsa-miR-16-5p,XM_005272750,CBWD5,232,264,0.846153846154,-20.1,1,1.511796e-05,0.588,0.0,0.0,-7.757046662006918,15,19,8,CDS,,0,0
hsa-miR-16-5p,NM_199244,FOXD4L4,1180,1194,0.846153846154,-18.2,1,1.037727e-05,0.309,-0.026141599999999987,0.37184393892500006,-13.731908128890174,13,14,13,CDS,,0,0
hsa-miR-16-5p,XM_005277637,CBWD3,309,327,0.846153846154,-19.8,1,1.511796e-05,0.588,0.0,0.0,-7.757046662006918,15,18,8,CDS,,0,0
hsa-miR-16-5p,XM_005277637,CBWD3,137,159,1.0,-20.4,1,0.0025523,0.412,0.0,0.0,-10.449774559155296,16,22,9,5UTR,,0,0
hsa-miR-16-5p,XM_005277640,CBWD3,309,327,0.846153846154,-19.8,1,1.511796e-05,0.588,0.0,0.0,-7.757046662006918,15,18,8,CDS,,0,0
hsa-miR-16-5p,XM_005277640,CBWD3,137,159,1.0,-20.4,1,0.0025523,0.412,0.0,0.0,-10.449774559155296,16,22,9,5UTR,,0,0
hsa-miR-16-5p,NM_201453,CBWD3,230,248,0.923076923077,-19.8,1,1.511796e-05,0.588,4.9006542625,3.375727631250001,-7.757046662006918,15,18,8,CDS,,0,0
hsa-miR-16-5p,NM_199135,FOXD4L3,1268,1282,0.846153846154,-18.2,1,1.256313e-05,0.279,-0.09867840000000003,0.319689685875,-13.731908128890174,13,14,13,CDS,,0,0
hsa-miR-16-5p,NM_003558,PIP5K1B,1090,1112,0.923076923077,-18.5,1,0.03357244,0.632,2.7603303333333327,5.1457361399999995,-9.782820823978488,16,22,6,CDS,,0,0
hsa-miR-16-5p,NM_001278253,PIP5K1B,933,955,0.846153846154,-18.5,1,0.03357244,0.632,4.122687833333333,4.9040725075000005,-9.782820823978488,16,22,6,CDS,,0,0
hsa-miR-16-5p,NM_002732,PRKACG,1393,1412,1.0,-17.6,1,0.003432435,0.485,2.2312670000000003,1.7798485387499998,-7.838728935692706,15,19,10,3UTR,,0,0
hsa-miR-16-5p,NM_181425,FXN,1529,1552,0.846153846154,-17.3,1,0.002766082,0.691,0.31062999999999996,-0.03222464499999999,-16.010813899629184,15,23,8,3UTR,,0,0
hsa-miR-16-5p,NM_181425,FXN,6807,6820,0.884615384615,-16.2,1,0.0002138462,0.544,0.2722499375,-0.04387587199999998,-14.3218782614329,12,13,12,3UTR,,0,0
hsa-miR-16-5p,NM_000144,FXN,1521,1544,0.846153846154,-17.3,1,0.002766082,0.691,0.31062999999999996,-0.03222464499999999,-16.010813899629184,15,23,8,3UTR,,0,0
hsa-miR-16-5p,NM_000144,FXN,6799,6812,0.884615384615,-16.2,1,0.0002138462,0.544,0.2722499375,-0.04387587199999998,-14.3218782614329,12,13,12,3UTR,,0,0
hsa-miR-16-5p,NM_001163,APBA1,2832,2856,0.846153846154,-20.4,1,0.006888099,0.456,-0.10137062499999999,-0.04752487,-7.7817751947826395,17,24,8,3UTR,,0,0
hsa-miR-16-5p,NM_001099666,PTAR1,6676,6701,0.923076923077,-19.2,1,0.003706082,0.588,0.4930318285714286,0.2946267075,-4.849714495602881,18,25,7,3UTR,,0,1
hsa-miR-16-5p,NM_001099666,PTAR1,5390,5412,1.0,-18.1,1,0.001879661,0.559,0.5784408428571428,0.44333067000000004,-4.906073086755913,14,16,14,3UTR,,0,1
hsa-miR-16-5p,NM_153267,MAMDC2,3271,3293,0.846153846154,-17.5,1,0.007018531,0.647,0.4822334666666667,0.581839525,-9.360193687214407,17,22,9,3UTR,,0,0
hsa-miR-16-5p,NM_001206,KLF9,1389,1404,0.846153846154,-19.5,1,2.364761e-05,0.279,1.4013056666666666,0.92597422475,-13.731908128890174,14,15,14,CDS,,0,0
hsa-miR-16-5p,XM_011519042,TRPM3,10714,10735,0.923076923077,-22.4,1,0.001453812,0.544,0.0,0.0,-6.514540193678739,19,21,16,3UTR,,1,0
hsa-miR-16-5p,XM_011519042,TRPM3,6227,6248,0.923076923077,-19.5,1,0.0007265082,0.485,0.0,0.0,-11.398282843874613,18,21,10,3UTR,,1,0
hsa-miR-16-5p,XM_011519042,TRPM3,2322,2337,0.807692307692,-17.5,1,5.829046e-05,0.397,0.0,0.0,-11.418273199709544,13,15,10,CDS,,1,0
hsa-miR-16-5p,NM_020952,TRPM3,2091,2106,0.846153846154,-17.5,1,5.829046e-05,0.397,-0.4662521599999998,0.62032398,-11.418273199709544,13,15,10,CDS,,1,0
hsa-miR-16-5p,NM_024971,TRPM3,2127,2142,0.884615384615,-17.5,1,5.829046e-05,0.397,0.5699536,0.4128430499999999,-11.418273199709544,13,15,10,CDS,,1,0
hsa-miR-16-5p,NM_206947,TRPM3,2136,2151,0.807692307692,-17.5,1,5.829046e-05,0.397,0.23414604,0.46201496999999997,-11.418273199709544,13,15,10,CDS,,1,0
hsa-miR-16-5p,NM_206946,TRPM3,2166,2181,0.846153846154,-17.5,1,5.829046e-05,0.397,0.26292918,0.894966495,-11.418273199709544,13,15,10,CDS,,1,0
hsa-miR-16-5p,NM_001135820,TMEM2,2644,2666,0.923076923077,-18.3,1,0.06659233,0.574,2.9135324454545453,2.6841479737499996,-10.39884692653892,15,22,11,CDS,,0,0
hsa-miR-16-5p,NM_001135820,TMEM2,2563,2582,0.923076923077,-17.7,1,0.06120367,0.559,1.7349330000000003,4.476538337250002,-14.466127870277449,13,19,9,CDS,,0,0
hsa-miR-16-5p,NM_013390,TMEM2,2833,2855,0.923076923077,-18.3,1,0.06659233,0.574,4.768198999999999,3.738760217875001,-10.39884692653892,15,22,11,CDS,,0,0
hsa-miR-16-5p,NM_013390,TMEM2,2752,2771,0.923076923077,-17.7,1,0.06120367,0.559,5.495067555555556,3.3083323550000014,-14.466127870277449,13,19,9,CDS,,0,0
hsa-miR-16-5p,NM_016014,ABHD17B,1154,1178,0.923076923077,-23.4,1,0.0004069544,0.529,-0.15296968000000002,0.3531040550000001,-12.640789312202793,18,24,9,CDS,,0,0
hsa-miR-16-5p,NM_001025780,ABHD17B,1154,1178,1.0,-23.4,1,0.0004069544,0.529,1.43006402,1.4606397750000002,-12.640789312202793,18,24,9,CDS,,0,0
hsa-miR-16-5p,NM_001242505,GDA,156,169,0.846153846154,-15.5,1,2.55418e-05,0.265,0.33102406833333337,0.15184608675,-15.537310374522015,12,13,12,5UTR,,0,0
hsa-miR-16-5p,NM_001102421,ZFAND5,3238,3262,1.0,-22.5,1,0.00790023,0.603,2.483751575,3.2144929712499994,-5.729413664698063,20,24,8,3UTR,,0,0
hsa-miR-16-5p,NM_001102421,ZFAND5,1567,1587,1.0,-20.8,1,0.001151665,0.676,0.034338955555555564,-0.14110400875000004,-8.303804028968646,18,20,15,3UTR,,0,0
hsa-miR-16-5p,NM_001102420,ZFAND5,3375,3399,0.923076923077,-22.5,1,0.00790023,0.603,4.72050625,4.626380749999999,-5.729413664698063,20,24,8,3UTR,,0,0
hsa-miR-16-5p,NM_001102420,ZFAND5,1704,1724,1.0,-20.8,1,0.001151665,0.676,0.08424232222222222,-0.2905819037499999,-8.303804028968646,18,20,15,3UTR,,0,0
hsa-miR-16-5p,NM_001278244,ZFAND5,2817,2841,0.923076923077,-22.5,1,0.00790023,0.603,0.06128842500000001,0.134752805,-5.729413664698063,20,24,8,3UTR,,0,0
hsa-miR-16-5p,NM_001278244,ZFAND5,1146,1166,1.0,-20.8,1,0.001151665,0.676,-0.04051716666666665,0.05485642124999998,-8.303804028968646,18,20,15,3UTR,,0,0
hsa-miR-16-5p,NM_001278244,ZFAND5,361,382,0.923076923077,-18.3,1,0.0007958233,0.559,0.7281374444444444,0.04154052250000001,-9.816014836792442,16,21,9,CDS,,0,0
hsa-miR-16-5p,NM_001278243,ZFAND5,2954,2978,0.846153846154,-22.5,1,0.00790023,0.603,0.7959344,0.55058955,-5.729413664698063,20,24,8,3UTR,,0,0
hsa-miR-16-5p,NM_001278243,ZFAND5,1283,1303,0.923076923077,-20.8,1,0.001151665,0.676,-0.10289631111111112,0.12135834624999998,-8.303804028968646,18,20,15,3UTR,,0,0
hsa-miR-16-5p,NM_001278243,ZFAND5,498,519,1.0,-18.3,1,0.0007958233,0.559,0.2034500111111111,0.15166645124999997,-9.816014836792442,16,21,9,CDS,,0,0
hsa-miR-16-5p,NM_138691,TMC1,2386,2398,0.923076923077,-18.0,1,0.004771063,0.471,5.516912727272729,4.3156490000000005,-6.782339277446944,11,12,11,CDS,,0,0
hsa-miR-16-5p,XM_017014256,TMC1,2109,2121,1.0,-18.0,1,0.004771063,0.471,0.0,0.0,-6.782339277446944,11,12,11,CDS,,0,0
hsa-miR-16-5p,NM_000689,ALDH1A1,1159,1183,0.846153846154,-17.3,1,0.001952942,0.529,2.9527262500000004,4.305113240499999,-10.598396667264275,17,24,8,CDS,,0,0
hsa-miR-16-5p,NM_000689,ALDH1A1,1215,1235,0.846153846154,-17.3,1,0.01098857,0.544,4.310128748888889,3.75552629375,-19.86014673494604,13,20,9,CDS,,0,0
hsa-miR-16-5p,NM_000700,ANXA1,553,586,0.923076923077,-21.3,1,0.0005867729,0.515,4.883674500000001,3.30114787,-13.274549034565645,16,23,8,CDS,,0,0
hsa-miR-16-5p,NM_017998,C9orf40,298,338,0.846153846154,-16.3,1,1.363203e-06,0.324,0.5388442504000001,0.45568972325,-9.286098677140124,17,40,7,CDS,,0,0
hsa-miR-16-5p,NM_012383,OSTF1,612,654,0.923076923077,-17.2,1,2.262946e-05,0.5,6.916654399999999,5.042726350000001,-6.819302662522082,15,18,8,CDS,,0,0
hsa-miR-16-5p,NM_001190482,PCSK5,5584,5625,0.846153846154,-19.3,1,0.001181922,0.397,2.7966068571428573,2.2066046100000003,-15.485554143448072,13,19,7,CDS,,1,0
hsa-miR-16-5p,NM_001097634,GCNT1,793,804,1.0,-16.3,1,0.04369414,0.603,0.16986050000000003,0.2651468,-10.254597317694373,10,11,10,5UTR,,0,0
hsa-miR-16-5p,NM_015225,PRUNE2,11794,11818,0.923076923077,-17.8,1,0.01056828,0.735,2.5596231000000005,2.6706554113750007,-6.723767449401163,18,23,10,3UTR,,0,0
hsa-miR-16-5p,NM_001308047,PRUNE2,11716,11740,0.923076923077,-17.8,1,0.01056828,0.735,2.5596231000000005,2.6706554113750007,-6.723767449401163,18,23,10,3UTR,,0,0
hsa-miR-16-5p,NM_001330680,PRUNE2,3739,3763,0.846153846154,-17.8,1,0.01056828,0.735,5.6378913,4.929239861375,-6.723767449401163,18,23,10,3UTR,,0,0
hsa-miR-16-5p,XM_011518323,PRUNE2,11932,11954,0.884615384615,-17.7,1,0.01056828,0.735,0.0,0.0,-6.723767449401163,18,22,10,3UTR,,0,0
hsa-miR-16-5p,NM_001013735,FOXB2,839,854,0.923076923077,-18.4,1,0.005438098,0.382,2.302703333333333,2.9523494725,-11.418273199709544,12,15,9,CDS,,0,0
hsa-miR-16-5p,NM_004297,GNA14,627,647,0.846153846154,-17.4,1,0.0005944072,0.441,0.92034525,0.51211189375,-8.108433275188325,14,20,11,CDS,,0,0
hsa-miR-16-5p,NM_002072,GNAQ,235,245,0.923076923077,-17.3,1,2.082776e-05,0.382,2.3182492222222226,3.6719841874999997,-11.418273199709544,9,10,9,CDS,,1,1
hsa-miR-16-5p,NM_001330691,CEP78,4939,4960,0.923076923077,-20.8,1,0.0005624374,0.691,0.2784244181818181,-0.11605882500000002,-7.102971249558938,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_001330693,CEP78,4891,4912,0.923076923077,-20.8,1,0.0005624374,0.691,0.2784244181818181,-0.11605882500000002,-7.102971249558938,17,21,7,3UTR,,0,0
hsa-miR-16-5p,NM_058179,PSAT1,1497,1521,0.846153846154,-18.4,1,0.01040407,0.632,-0.1661582375,0.16717334500000003,-5.962462745001676,16,24,8,3UTR,MIRT001427,1,1
hsa-miR-16-5p,NM_021154,PSAT1,1359,1383,0.846153846154,-18.4,1,0.01040407,0.632,-0.1661582375,0.16717334500000003,-5.962462745001676,16,24,8,3UTR,MIRT001427,1,1
hsa-miR-16-5p,NM_001282748,TLE4,218,244,0.846153846154,-21.7,1,0.0009067083,0.5,2.206489625,2.9913869412500005,-5.035831305685297,18,26,8,5UTR,MIRT031643,1,1
